Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
82.22	23341ca4e4830bee	65408	1801512	8064	32016	31472	0	101075	35184
82.04	23341ca4e4830bee	65408	1801703	8064	32016	31472	0	101069	35184
82.04	23341ca4e4830bee	65408	1801894	8064	32016	31472	0	101069	35184
82.04	23341ca4e4830bee	65408	1802086	8064	32016	31472	0	101069	35184
82.04	23341ca4e4830bee	65408	1802277	7936	31968	31552	0	101067	35168
82.04	23341ca4e4830bee	65408	1802468	7936	31968	31552	0	101067	35168
82.04	23341ca4e4830bee	65408	1802659	7936	31968	31552	0	101073	35168
82.04	23341ca4e4830bee	65408	1802850	8064	31968	31552	0	101069	35168
82.04	23341ca4e4830bee	65408	1803041	8064	32016	31504	0	101063	35184
82.04	23341ca4e4830bee	65408	1803223	8064	32016	31504	0	101065	35184
82.04	23341ca4e4830bee	65408	1803414	8064	32016	31504	0	101061	35184
82.04	23341ca4e4830bee	65408	1803605	8064	32016	31504	0	101065	35136
82.04	23341ca4e4830bee	65408	1803797	8064	32000	31488	0	101069	35136
82.04	23341ca4e4830bee	65408	1803988	8064	32000	31488	0	101077	35136
82.04	23341ca4e4830bee	65408	1804179	8064	32000	31488	0	101071	35136
82.04	23341ca4e4830bee	65408	1804370	7936	31984	31488	0	101069	35168
82.04	23341ca4e4830bee	65408	1804562	7936	31984	31488	0	101073	35168
82.04	23341ca4e4830bee	65408	1804743	7936	31984	31488	0	101067	35168
82.04	23341ca4e4830bee	65408	1804934	7936	31984	31488	0	101065	35168
82.04	23341ca4e4830bee	65408	1805125	7936	32032	31504	0	101075	35168
82.04	23341ca4e4830bee	65408	1805367	7936	32032	31504	0	101067	35168
82.04	23341ca4e4830bee	65408	1805558	7936	32032	31504	0	101073	35168
82.04	23341ca4e4830bee	65408	1805749	8064	32032	31504	0	101057	35168
82.04	23341ca4e4830bee	65408	1805940	8064	32000	31504	0	101079	35152
82.04	23341ca4e4830bee	65408	1806131	8064	32000	31504	0	101071	35152
82.04	23341ca4e4830bee	65408	1806323	8064	32000	31504	0	101065	35152
82.04	23341ca4e4830bee	65408	1806504	8064	32000	31504	0	101073	35120
82.04	23341ca4e4830bee	65408	1806695	8064	31968	31504	0	101073	35120
82.04	23341ca4e4830bee	65408	1806891	8064	31968	31504	0	101067	35120
82.04	23341ca4e4830bee	65408	1807083	8064	31968	31504	0	101067	35120
82.04	23341ca4e4830bee	65408	1807264	8064	32000	31488	0	101069	35104
82.04	23341ca4e4830bee	65408	1807455	8064	32000	31488	0	101075	35104
82.04	23341ca4e4830bee	65408	1807647	8064	32000	31488	0	101061	35104
82.04	23341ca4e4830bee	65408	1807838	8064	32000	31488	0	101067	35104
82.04	23341ca4e4830bee	65408	1808029	7936	32016	31520	0	101065	35120
82.04	23341ca4e4830bee	65408	1808220	7936	32016	31520	0	101069	35120
82.04	23341ca4e4830bee	65408	1808412	7936	32016	31520	0	101069	35120
82.04	23341ca4e4830bee	65408	1808603	7936	32016	31520	0	101069	35120
82.04	23341ca4e4830bee	65408	1808795	7936	31984	31488	0	101069	35168
82.04	23341ca4e4830bee	65408	1808986	7936	31984	31488	0	101077	35168
82.04	23341ca4e4830bee	65408	1809219	7936	31984	31488	0	101073	35168
82.04	23341ca4e4830bee	65408	1809410	8064	32016	31488	0	101063	35104
