Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
79.16	23341ca4e4830bee	64736	2520683	7680	32080	31472	0	101067	35104
79.16	23341ca4e4830bee	64736	2520884	7680	32080	31472	0	101059	35104
79.16	23341ca4e4830bee	64736	2521075	7680	32080	31472	0	101065	35104
79.16	23341ca4e4830bee	64736	2521267	7680	32080	31472	0	101053	35104
78.98	23341ca4e4830bee	64736	2521455	7680	32080	31456	0	101059	35024
78.98	23341ca4e4830bee	64736	2521647	7680	32080	31456	0	101065	35024
78.98	23341ca4e4830bee	64736	2521838	7680	32080	31456	0	101059	35024
78.98	23341ca4e4830bee	64736	2522029	7680	32080	31456	0	101061	35024
79.16	23341ca4e4830bee	64736	2522220	7680	32064	31456	0	101063	35136
78.98	23341ca4e4830bee	64736	2522411	7680	32064	31456	0	101053	35136
78.98	23341ca4e4830bee	64736	2522602	7680	32064	31456	0	101053	35136
78.98	23341ca4e4830bee	64720	2522794	7680	32064	31456	0	101055	35200
78.98	23341ca4e4830bee	64720	2522985	7680	32064	31488	0	101055	35200
78.98	23341ca4e4830bee	64720	2523176	7680	32064	31488	0	101065	35200
78.98	23341ca4e4830bee	64720	2523367	7680	32064	31488	0	101059	35200
78.98	23341ca4e4830bee	64736	2523548	7680	32032	31504	0	101065	35136
78.98	23341ca4e4830bee	64736	2523740	7680	32032	31504	0	101057	35136
78.98	23341ca4e4830bee	64736	2523931	7680	32032	31504	0	101061	35136
78.98	23341ca4e4830bee	64736	2524122	7680	32032	31504	0	101057	35136
78.98	23341ca4e4830bee	64736	2524314	7680	32064	31504	0	101061	35168
78.98	23341ca4e4830bee	64736	2524545	7680	32064	31504	0	101065	35168
78.98	23341ca4e4830bee	64736	2524736	7680	32064	31504	0	101061	35168
78.98	23341ca4e4830bee	64736	2524928	7680	32064	31504	0	101055	35168
78.98	23341ca4e4830bee	64736	2525109	7680	32064	31504	0	101063	35136
78.98	23341ca4e4830bee	64736	2525300	7680	32064	31504	0	101057	35136
78.98	23341ca4e4830bee	64736	2525491	7680	32064	31504	0	101063	35136
78.98	23341ca4e4830bee	64736	2525683	7680	32064	31504	0	101055	35168
78.98	23341ca4e4830bee	64736	2525874	7680	32064	31472	0	101063	35168
78.98	23341ca4e4830bee	64736	2526066	7680	32064	31472	0	101063	35168
78.98	23341ca4e4830bee	64736	2526257	7680	32064	31472	0	101057	35168
78.98	23341ca4e4830bee	64736	2526448	7680	32032	31488	0	101063	35120
78.98	23341ca4e4830bee	64736	2526639	7680	32032	31488	0	101055	35120
78.98	23341ca4e4830bee	64736	2526831	7680	32032	31488	0	101057	35120
78.98	23341ca4e4830bee	64736	2527022	7680	32032	31488	0	101051	35120
78.98	23341ca4e4830bee	64736	2527213	7680	32064	31520	0	101053	35120
78.98	23341ca4e4830bee	64736	2527405	7680	32064	31520	0	101063	35120
78.98	23341ca4e4830bee	64736	2527596	7680	32064	31520	0	101059	35120
78.98	23341ca4e4830bee	64736	2527787	7680	32064	31520	0	101063	35120
78.98	23341ca4e4830bee	64736	2527969	7680	32048	31472	0	101053	35136
78.98	23341ca4e4830bee	64736	2528160	7680	32048	31472	0	101063	35136
78.98	23341ca4e4830bee	64736	2528401	7680	32048	31472	0	101059	35136
78.98	23341ca4e4830bee	64736	2528592	7680	32048	31472	0	101059	35152
78.98	23341ca4e4830bee	64736	2528783	7680	32048	31472	0	101065	35152
78.98	23341ca4e4830bee	64736	2528974	7680	32048	31472	0	101069	35152
78.98	23341ca4e4830bee	64736	2529166	7680	32048	31472	0	101071	35152
78.98	23341ca4e4830bee	64736	2529357	7680	32048	31504	0	101057	35136
78.98	23341ca4e4830bee	64736	2529548	7680	32048	31504	0	101059	35136
78.98	23341ca4e4830bee	64736	2529729	7680	32048	31504	0	101069	35136
78.98	23341ca4e4830bee	64736	2529930	7680	32048	31504	0	101065	35136
78.98	23341ca4e4830bee	64736	2530121	7680	32032	31488	0	101059	35120
78.98	23341ca4e4830bee	64736	2530312	7680	32032	31488	0	101061	35120
78.98	23341ca4e4830bee	64736	2530504	7680	32032	31488	0	101065	35120
78.98	23341ca4e4830bee	64736	2530695	7680	32032	31488	0	101059	35120
78.98	23341ca4e4830bee	64736	2530886	7680	32064	31456	0	101061	35136
78.98	23341ca4e4830bee	64736	2531078	7680	32064	31456	0	101065	35136
78.98	23341ca4e4830bee	64736	2531259	7680	32064	31456	0	101065	35136
78.98	23341ca4e4830bee	64736	2531450	7680	32064	31456	0	101061	35136
78.98	23341ca4e4830bee	64736	2531642	7680	32064	31472	0	101061	35136
78.98	23341ca4e4830bee	64736	2531833	7680	32064	31472	0	101065	35136
78.98	23341ca4e4830bee	64736	2532024	7680	32064	31472	0	101063	35136
78.98	23341ca4e4830bee	64736	2532267	7680	32064	31440	0	101063	35152
78.98	23341ca4e4830bee	64736	2532458	7680	32064	31440	0	101057	35152
78.98	23341ca4e4830bee	64736	2532639	7680	32064	31440	0	101051	35152
78.98	23341ca4e4830bee	64736	2532831	7680	32064	31440	0	101057	35152
78.98	23341ca4e4830bee	64736	2533022	7680	32064	31504	0	101065	35120
78.98	23341ca4e4830bee	64736	2533213	7680	32064	31504	0	101063	35120
78.98	23341ca4e4830bee	64736	2533404	7680	32064	31504	0	101059	35120
78.98	23341ca4e4830bee	64736	2533596	7680	32064	31504	0	101059	35120
78.98	23341ca4e4830bee	64736	2533787	7680	32016	31472	0	101063	35168
78.98	23341ca4e4830bee	64736	2533978	7680	32016	31472	0	101059	35168
78.98	23341ca4e4830bee	64736	2534159	7680	32016	31472	0	101065	35168
78.98	23341ca4e4830bee	64736	2534351	7680	32016	31472	0	101069	35152
78.98	23341ca4e4830bee	64736	2534542	7680	32048	31488	0	101065	35152
78.98	23341ca4e4830bee	64736	2534733	7680	32048	31488	0	101055	35152
