Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
83.3	23341ca4e4830bee	56752	1783437	8320	32256	31392	0	101103	35088
83.3	23341ca4e4830bee	56752	1783627	8320	32256	31392	0	101113	35088
83.3	23341ca4e4830bee	56752	1783818	8320	32256	31392	0	101119	35088
83.3	23341ca4e4830bee	56752	1784009	8320	32256	31392	0	101107	35088
83.3	23341ca4e4830bee	56752	1784190	8320	32240	31376	0	101113	35216
83.3	23341ca4e4830bee	56752	1784381	8320	32240	31376	0	101119	35216
83.3	23341ca4e4830bee	56752	1784572	8320	32240	31376	0	101113	35216
83.3	23341ca4e4830bee	56752	1784763	8320	32240	31376	0	101109	35216
83.3	23341ca4e4830bee	56768	1784954	8320	32240	31408	0	101109	35232
83.3	23341ca4e4830bee	56768	1785145	8320	32240	31408	0	101107	35232
83.3	23341ca4e4830bee	56768	1785356	8320	32240	31408	0	101107	35232
83.3	23341ca4e4830bee	56752	1785547	8320	32240	31408	0	101125	35008
83.3	23341ca4e4830bee	56752	1785745	8320	32240	31376	0	101113	35008
83.3	23341ca4e4830bee	56752	1785936	8320	32240	31376	0	101115	35008
83.3	23341ca4e4830bee	56752	1786127	8320	32240	31376	0	101119	35008
83.3	23341ca4e4830bee	56752	1786318	8320	32208	31392	0	101109	35056
83.3	23341ca4e4830bee	56752	1786519	8320	32208	31392	0	101119	35056
83.3	23341ca4e4830bee	56752	1786710	8320	32208	31392	0	101119	35056
83.3	23341ca4e4830bee	56752	1786891	8320	32208	31392	0	101115	35056
83.3	23341ca4e4830bee	56752	1787082	8320	32256	31392	0	101119	35168
83.3	23341ca4e4830bee	56752	1787322	8320	32256	31392	0	101113	35168
83.3	23341ca4e4830bee	56752	1787525	8320	32256	31392	0	101113	35168
83.3	23341ca4e4830bee	56752	1787716	8320	32256	31392	0	101109	35072
83.3	23341ca4e4830bee	56752	1787907	8320	32224	31376	0	101113	35072
83.3	23341ca4e4830bee	56752	1788098	8320	32224	31376	0	101109	35072
83.3	23341ca4e4830bee	56752	1788289	8320	32224	31376	0	101111	35072
83.3	23341ca4e4830bee	56752	1788485	8320	32224	31376	0	101117	35232
83.3	23341ca4e4830bee	56752	1788676	8320	32224	31376	0	101119	35232
83.3	23341ca4e4830bee	56752	1788868	8320	32224	31376	0	101107	35232
83.3	23341ca4e4830bee	56752	1789059	8320	32224	31376	0	101107	35232
83.3	23341ca4e4830bee	56752	1789250	8320	32256	31392	0	101113	35312
83.3	23341ca4e4830bee	56752	1789441	8320	32256	31392	0	101111	35312
83.3	23341ca4e4830bee	56752	1789632	8320	32256	31392	0	101111	35312
83.3	23341ca4e4830bee	56752	1789823	8320	32256	31392	0	101113	35312
83.3	23341ca4e4830bee	56752	1790014	8320	32240	31392	0	101109	35088
83.3	23341ca4e4830bee	56752	1790206	8320	32240	31392	0	101113	35088
83.3	23341ca4e4830bee	56752	1790397	8320	32240	31392	0	101111	35088
83.3	23341ca4e4830bee	56752	1790588	8320	32240	31392	0	101111	35056
83.3	23341ca4e4830bee	56752	1790779	8320	32240	31360	0	101117	35056
83.3	23341ca4e4830bee	56752	1790970	8320	32240	31360	0	101119	35056
83.3	23341ca4e4830bee	56752	1791202	8320	32240	31360	0	101111	35056
83.3	23341ca4e4830bee	56752	1791393	8320	32240	31376	0	101117	35216
83.3	23341ca4e4830bee	56752	1791584	8320	32240	31376	0	101105	35216
83.3	23341ca4e4830bee	56752	1791775	8320	32240	31376	0	101113	35216
83.3	23341ca4e4830bee	56752	1791966	8320	32240	31376	0	101117	35216
83.3	23341ca4e4830bee	56752	1792157	8320	32208	31424	0	101117	35024
83.3	23341ca4e4830bee	56752	1792349	8320	32208	31424	0	101113	35024
83.3	23341ca4e4830bee	56752	1792540	8320	32208	31424	0	101107	35024
83.3	23341ca4e4830bee	56752	1792731	8320	32208	31424	0	101111	35024
83.3	23341ca4e4830bee	56752	1792922	8320	32224	31392	0	101113	35056
