Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
80.96	23341ca4e4830bee	58992	234855	7808	35024	31120	0	101027	35248
80.78	23341ca4e4830bee	58992	235045	7808	35024	31120	0	101021	35248
80.78	23341ca4e4830bee	58992	235236	7808	35024	31120	0	101023	35248
80.96	23341ca4e4830bee	58992	235417	7808	35024	31120	0	101025	35248
80.78	23341ca4e4830bee	58992	235612	7808	35008	31120	0	101017	35152
80.78	23341ca4e4830bee	58992	235803	7808	35008	31120	0	101017	35152
80.78	23341ca4e4830bee	58992	235994	7808	35008	31120	0	101025	35152
80.78	23341ca4e4830bee	58992	236185	7808	35008	31120	0	101015	35152
80.78	23341ca4e4830bee	58992	236376	7808	35008	31136	0	101015	35152
80.96	23341ca4e4830bee	58992	236572	7808	35008	31136	0	101021	35152
80.96	23341ca4e4830bee	58992	236763	7808	35008	31136	0	101027	35152
80.96	23341ca4e4830bee	58976	236954	7808	35008	31136	0	101027	35056
80.78	23341ca4e4830bee	58976	237145	7808	34992	31136	0	101009	35056
80.96	23341ca4e4830bee	58976	237326	7808	34992	31136	0	101021	35056
80.78	23341ca4e4830bee	58976	237518	7808	34992	31136	0	101011	35056
80.96	23341ca4e4830bee	58992	237709	7808	35024	31120	0	101025	35232
80.96	23341ca4e4830bee	58992	237900	7808	35024	31120	0	101027	35232
80.78	23341ca4e4830bee	58992	238091	7808	35024	31120	0	101021	35232
80.96	23341ca4e4830bee	58992	238282	7808	35024	31120	0	101025	35232
80.96	23341ca4e4830bee	58992	238477	7808	35024	31136	0	101019	35056
80.96	23341ca4e4830bee	58992	238710	7808	35024	31136	0	101029	35056
80.96	23341ca4e4830bee	58992	238901	7808	35024	31136	0	101025	35056
80.96	23341ca4e4830bee	58992	239092	7808	35024	31136	0	101021	35056
80.96	23341ca4e4830bee	58976	239283	7808	35056	31072	0	101021	35120
80.96	23341ca4e4830bee	58976	239474	7808	35056	31072	0	101015	35120
80.96	23341ca4e4830bee	58976	239665	7808	35056	31072	0	101013	35120
80.96	23341ca4e4830bee	58976	239856	7808	35056	31072	0	101021	35184
80.96	23341ca4e4830bee	58976	240037	7808	35008	31136	0	101021	35184
80.96	23341ca4e4830bee	58976	240228	7808	35008	31136	0	101023	35184
80.96	23341ca4e4830bee	58976	240419	7808	35008	31136	0	101019	35184
80.96	23341ca4e4830bee	58992	240611	7808	35008	31088	0	101017	35168
80.96	23341ca4e4830bee	58992	240802	7808	35008	31088	0	101023	35168
80.96	23341ca4e4830bee	58992	240993	7808	35008	31088	0	101015	35168
80.96	23341ca4e4830bee	58992	241184	7808	35008	31088	0	101017	35168
80.96	23341ca4e4830bee	58976	241375	7808	35008	31120	0	101017	35200
80.96	23341ca4e4830bee	58976	241566	7808	35008	31120	0	101019	35200
80.96	23341ca4e4830bee	58976	241748	7808	35008	31120	0	101019	35200
80.96	23341ca4e4830bee	58976	241939	7808	35008	31120	0	101015	35200
80.96	23341ca4e4830bee	58992	242130	7808	35008	31104	0	101013	35232
80.96	23341ca4e4830bee	58992	242321	7808	35008	31104	0	101025	35232
80.96	23341ca4e4830bee	58992	242574	7808	35008	31104	0	101021	35232
80.96	23341ca4e4830bee	58992	242765	7808	35024	31104	0	101017	35200
80.96	23341ca4e4830bee	58992	242956	7808	35024	31104	0	101025	35200
80.96	23341ca4e4830bee	58992	243137	7808	35024	31104	0	101019	35200
80.96	23341ca4e4830bee	58992	243329	7808	35024	31104	0	101011	35200
80.96	23341ca4e4830bee	58976	243520	7808	35024	31104	0	101023	35120
80.96	23341ca4e4830bee	58976	243711	7808	35024	31104	0	101019	35120
80.96	23341ca4e4830bee	58976	243902	7808	35024	31104	0	101019	35120
80.96	23341ca4e4830bee	58976	244093	7808	35024	31104	0	101013	35120
80.96	23341ca4e4830bee	58976	244284	7808	34992	31120	0	101019	35104
80.96	23341ca4e4830bee	58976	244476	7808	34992	31120	0	101021	35104
80.96	23341ca4e4830bee	58976	244667	7808	34992	31120	0	101021	35104
80.96	23341ca4e4830bee	58976	244848	7808	34992	31120	0	101021	35104
80.96	23341ca4e4830bee	58992	245039	7808	35024	31120	0	101021	35056
80.96	23341ca4e4830bee	58992	245230	7808	35024	31120	0	101021	35056
80.96	23341ca4e4830bee	58992	245421	7808	35024	31120	0	101017	35056
80.96	23341ca4e4830bee	58992	245613	7808	35024	31120	0	101017	35104
80.96	23341ca4e4830bee	58976	245804	7808	35024	31136	0	101009	35104
80.96	23341ca4e4830bee	58976	245997	7808	35024	31136	0	101013	35104
80.96	23341ca4e4830bee	58976	246178	7808	35024	31136	0	101009	35104
80.96	23341ca4e4830bee	58976	246417	7808	35040	31120	0	101017	35264
80.96	23341ca4e4830bee	58976	246608	7808	35040	31120	0	101027	35264
80.96	23341ca4e4830bee	58976	246800	7808	35040	31120	0	101029	35264
80.96	23341ca4e4830bee	58976	246991	7808	35040	31120	0	101013	35264
80.96	23341ca4e4830bee	58992	247182	7808	35040	31104	0	101025	35232
80.96	23341ca4e4830bee	58992	247373	7808	35040	31104	0	101015	35232
80.96	23341ca4e4830bee	58992	247564	7808	35040	31104	0	101013	35232
80.96	23341ca4e4830bee	58992	247755	7808	35040	31104	0	101021	35232
80.96	23341ca4e4830bee	58976	247946	7808	34992	31072	0	101019	35120
80.96	23341ca4e4830bee	58976	248137	7808	34992	31072	0	101023	35120
80.96	23341ca4e4830bee	58976	248318	7808	34992	31072	0	101021	35120
80.96	23341ca4e4830bee	58976	248509	7808	34992	31072	0	101019	35248
80.96	23341ca4e4830bee	58976	248700	7808	35056	31120	0	101025	35248
80.96	23341ca4e4830bee	58976	248892	7808	35056	31120	0	101021	35248
80.96	23341ca4e4830bee	58976	249083	7808	35056	31120	0	101023	35248
80.96	23341ca4e4830bee	58992	249274	7808	35008	31104	0	101019	35216
80.96	23341ca4e4830bee	58992	249465	7808	35008	31104	0	101013	35216
80.96	23341ca4e4830bee	58992	249657	7808	35008	31104	0	101021	35216
80.96	23341ca4e4830bee	58992	249838	7808	35008	31104	0	101015	35216
80.96	23341ca4e4830bee	58976	250029	7808	35024	31120	0	101019	35232
80.96	23341ca4e4830bee	58976	250269	7808	35024	31120	0	101021	35232
80.96	23341ca4e4830bee	58976	250460	7808	35024	31120	0	101027	35232
80.96	23341ca4e4830bee	58976	250651	7808	35024	31120	0	101021	35232
80.96	23341ca4e4830bee	58976	250842	7808	35040	31104	0	101021	35280
80.96	23341ca4e4830bee	58976	251033	7808	35040	31104	0	101015	35280
80.96	23341ca4e4830bee	58976	251224	7808	35040	31104	0	101009	35280
80.96	23341ca4e4830bee	58992	251416	7936	35040	31104	0	101021	35216
80.96	23341ca4e4830bee	58992	251607	7936	35024	31104	0	101017	35216
80.96	23341ca4e4830bee	58992	251798	7936	35024	31104	0	101015	35216
80.96	23341ca4e4830bee	58992	251989	7936	35024	31104	0	101015	35216
80.96	23341ca4e4830bee	58976	252180	7808	35024	31152	0	101025	35088
80.96	23341ca4e4830bee	58976	252371	7808	35024	31152	0	101015	35088
80.96	23341ca4e4830bee	58976	252562	7808	35024	31152	0	101031	35088
80.96	23341ca4e4830bee	58976	252753	7808	35024	31152	0	101013	35088
80.96	23341ca4e4830bee	58976	252944	7808	35008	31136	0	101013	35248
80.96	23341ca4e4830bee	58976	253136	7808	35008	31136	0	101017	35248
80.96	23341ca4e4830bee	58976	253327	7808	35008	31136	0	101017	35248
80.96	23341ca4e4830bee	58976	253508	7808	35008	31136	0	101017	35248
80.96	23341ca4e4830bee	58976	253699	7808	35024	31088	0	101023	35072
80.96	23341ca4e4830bee	58976	253891	7808	35024	31088	0	101029	35072
80.96	23341ca4e4830bee	58976	254136	7808	35024	31088	0	101017	35072
80.96	23341ca4e4830bee	58976	254327	7808	34992	31104	0	101013	35120
80.96	23341ca4e4830bee	58976	254518	7808	34992	31104	0	101021	35120
80.96	23341ca4e4830bee	58976	254699	7808	34992	31104	0	101013	35120
80.96	23341ca4e4830bee	58976	254890	7808	34992	31104	0	101021	35120
80.96	23341ca4e4830bee	58976	255081	7808	35024	31136	0	101017	35280
80.96	23341ca4e4830bee	58976	255272	7808	35024	31136	0	101017	35280
80.96	23341ca4e4830bee	58976	255463	7808	35024	31136	0	101021	35280
80.96	23341ca4e4830bee	58976	255655	7808	35024	31136	0	101015	35280
80.96	23341ca4e4830bee	58992	255846	7808	35008	31136	0	101023	35232
80.96	23341ca4e4830bee	58992	256037	7808	35008	31136	0	101013	35232
80.96	23341ca4e4830bee	58992	256228	7808	35008	31136	0	101019	35232
80.96	23341ca4e4830bee	58992	256409	7808	35008	31136	0	101019	35232
