Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
76.28	23341ca4e4830bee	64640	4470192	7424	32080	31472	0	101063	35072
76.28	23341ca4e4830bee	64640	4470393	7424	32080	31472	0	101061	35072
76.28	23341ca4e4830bee	64640	4470584	7424	32080	31472	0	101063	35072
76.1	23341ca4e4830bee	64640	4470776	7424	32080	31472	0	101057	35072
76.1	23341ca4e4830bee	64656	4470967	7424	32048	31488	0	101057	34976
76.1	23341ca4e4830bee	64656	4471158	7424	32048	31488	0	101053	34976
76.1	23341ca4e4830bee	64656	4471349	7424	32048	31488	0	101057	34976
76.28	23341ca4e4830bee	64656	4471540	7424	32048	31488	0	101067	34976
76.28	23341ca4e4830bee	64656	4471732	7424	32080	31488	0	101061	35136
76.1	23341ca4e4830bee	64656	4471923	7424	32080	31488	0	101059	35136
76.1	23341ca4e4830bee	64656	4472114	7424	32080	31488	0	101051	35136
76.1	23341ca4e4830bee	64640	4472305	7552	32080	31488	0	101065	35264
76.1	23341ca4e4830bee	64640	4472496	7552	32096	31440	0	101057	35264
76.1	23341ca4e4830bee	64640	4472677	7552	32096	31440	0	101055	35264
76.1	23341ca4e4830bee	64640	4472869	7552	32096	31440	0	101065	35264
76.1	23341ca4e4830bee	64640	4473060	7424	32096	31488	0	101059	35008
76.1	23341ca4e4830bee	64640	4473251	7424	32096	31488	0	101055	35008
76.1	23341ca4e4830bee	64640	4473442	7424	32096	31488	0	101057	35008
76.1	23341ca4e4830bee	64640	4473634	7424	32096	31488	0	101049	35008
76.1	23341ca4e4830bee	64656	4473825	7424	32112	31456	0	101055	35040
76.1	23341ca4e4830bee	64656	4474060	7424	32112	31456	0	101057	35040
76.1	23341ca4e4830bee	64656	4474251	7424	32112	31456	0	101057	35040
76.1	23341ca4e4830bee	64656	4474442	7424	32112	31456	0	101067	35216
76.1	23341ca4e4830bee	64656	4474633	7424	32080	31504	0	101063	35216
76.1	23341ca4e4830bee	64656	4474825	7424	32080	31504	0	101057	35216
76.1	23341ca4e4830bee	64656	4475016	7424	32080	31504	0	101067	35216
76.1	23341ca4e4830bee	64656	4475207	7424	32080	31504	0	101057	35152
76.1	23341ca4e4830bee	64656	4475398	7424	32080	31472	0	101061	35152
76.1	23341ca4e4830bee	64656	4475590	7424	32080	31472	0	101059	35152
76.1	23341ca4e4830bee	64656	4475781	7424	32080	31472	0	101065	35152
76.1	23341ca4e4830bee	64656	4475972	7424	32112	31472	0	101063	35360
76.1	23341ca4e4830bee	64656	4476164	7424	32112	31472	0	101069	35360
76.1	23341ca4e4830bee	64656	4476355	7424	32112	31472	0	101073	35360
76.1	23341ca4e4830bee	64656	4476546	7424	32112	31472	0	101061	35360
76.1	23341ca4e4830bee	64656	4476737	7424	32080	31488	0	101053	34976
76.1	23341ca4e4830bee	64656	4476935	7424	32080	31488	0	101055	34976
76.1	23341ca4e4830bee	64656	4477126	7424	32080	31488	0	101073	34976
76.1	23341ca4e4830bee	64656	4477324	7424	32080	31488	0	101067	34976
76.1	23341ca4e4830bee	64656	4477515	7424	32096	31424	0	101059	35072
76.1	23341ca4e4830bee	64656	4477707	7424	32096	31424	0	101057	35072
76.1	23341ca4e4830bee	64656	4477938	7424	32096	31424	0	101057	35072
76.1	23341ca4e4830bee	64656	4478129	7296	32112	31456	0	101061	35344
76.1	23341ca4e4830bee	64656	4478321	7296	32112	31456	0	101071	35344
76.1	23341ca4e4830bee	64656	4478512	7296	32112	31456	0	101061	35344
76.1	23341ca4e4830bee	64656	4478703	7296	32112	31456	0	101067	35344
76.1	23341ca4e4830bee	64656	4478895	7424	32096	31504	0	101067	35040
76.1	23341ca4e4830bee	64656	4479086	7424	32096	31504	0	101073	35040
76.1	23341ca4e4830bee	64656	4479277	7424	32096	31504	0	101061	35040
76.1	23341ca4e4830bee	64656	4479458	7424	32096	31504	0	101057	35040
76.1	23341ca4e4830bee	64656	4479650	7424	32112	31440	0	101067	35280
76.1	23341ca4e4830bee	64656	4479841	7424	32112	31440	0	101063	35280
76.1	23341ca4e4830bee	64656	4480032	7424	32112	31440	0	101059	35280
76.1	23341ca4e4830bee	64656	4480224	7424	32112	31440	0	101057	35200
75.92	23341ca4e4830bee	64704	4480415	7424	32096	31472	0	101057	35200
75.92	23341ca4e4830bee	64704	4480606	7424	32096	31472	0	101057	35200
75.92	23341ca4e4830bee	64704	4480798	7424	32096	31472	0	101059	35200
75.92	23341ca4e4830bee	64720	4480979	7424	32096	31472	0	101063	35008
75.92	23341ca4e4830bee	64720	4481170	7424	32096	31488	0	101063	35008
75.92	23341ca4e4830bee	64720	4481362	7424	32096	31488	0	101053	35008
75.92	23341ca4e4830bee	64720	4481553	7424	32096	31488	0	101059	35008
75.92	23341ca4e4830bee	64688	4481805	7424	32080	31472	0	101067	35104
75.92	23341ca4e4830bee	64688	4481996	7424	32080	31472	0	101071	35104
75.92	23341ca4e4830bee	64688	4482187	7424	32080	31472	0	101065	35104
75.92	23341ca4e4830bee	64688	4482388	7424	32080	31472	0	101065	35104
75.92	23341ca4e4830bee	64672	4482569	7424	32112	31456	0	101059	35328
75.92	23341ca4e4830bee	64672	4482765	7424	32112	31456	0	101065	35328
75.92	23341ca4e4830bee	64672	4482956	7424	32112	31456	0	101063	35328
75.92	23341ca4e4830bee	64656	4483148	7424	32112	31456	0	101063	35088
75.92	23341ca4e4830bee	64656	4483329	7424	32112	31440	0	101059	35088
75.92	23341ca4e4830bee	64656	4483520	7424	32112	31440	0	101071	35088
75.92	23341ca4e4830bee	64656	4483712	7424	32112	31440	0	101071	35088
75.92	23341ca4e4830bee	64656	4483903	7424	32048	31456	0	101057	35040
75.92	23341ca4e4830bee	64656	4484094	7424	32048	31456	0	101063	35040
75.92	23341ca4e4830bee	64656	4484286	7424	32048	31456	0	101063	35040
75.92	23341ca4e4830bee	64656	4484477	7424	32048	31456	0	101063	35040
75.92	23341ca4e4830bee	64656	4484668	7424	32096	31488	0	101051	35152
75.92	23341ca4e4830bee	64656	4484860	7424	32096	31488	0	101059	35152
75.92	23341ca4e4830bee	64656	4485051	7424	32096	31488	0	101057	35152
75.92	23341ca4e4830bee	64656	4485242	7424	32096	31488	0	101069	35152
75.92	23341ca4e4830bee	64656	4485434	7424	32048	31488	0	101069	35008
75.92	23341ca4e4830bee	64656	4485664	7424	32048	31488	0	101057	35008
75.92	23341ca4e4830bee	64656	4485855	7424	32048	31488	0	101069	35008
75.92	23341ca4e4830bee	64656	4486047	7424	32080	31488	0	101063	35104
75.92	23341ca4e4830bee	64656	4486238	7424	32080	31472	0	101067	35104
75.92	23341ca4e4830bee	64656	4486419	7424	32080	31472	0	101063	35104
75.92	23341ca4e4830bee	64656	4486631	7424	32080	31472	0	101069	35104
75.92	23341ca4e4830bee	64656	4486822	7424	32096	31472	0	101073	35216
75.92	23341ca4e4830bee	64656	4487014	7424	32096	31472	0	101069	35216
75.92	23341ca4e4830bee	64656	4487205	7424	32096	31472	0	101071	35216
75.92	23341ca4e4830bee	64656	4487396	7424	32096	31472	0	101069	35216
75.92	23341ca4e4830bee	64656	4487587	7424	32112	31456	0	101065	35056
75.92	23341ca4e4830bee	64656	4487779	7424	32112	31456	0	101061	35056
75.92	23341ca4e4830bee	64656	4487960	7424	32112	31456	0	101063	35056
75.92	23341ca4e4830bee	64656	4488151	7424	32112	31456	0	101063	35056
75.92	23341ca4e4830bee	64640	4488342	7424	32112	31472	0	101067	35248
75.92	23341ca4e4830bee	64640	4488534	7424	32112	31472	0	101067	35248
75.92	23341ca4e4830bee	64640	4488725	7424	32112	31472	0	101073	35248
75.92	23341ca4e4830bee	64656	4488917	7424	32112	31472	0	101059	35152
75.92	23341ca4e4830bee	64656	4489108	7424	32096	31456	0	101071	35152
75.92	23341ca4e4830bee	64656	4489289	7424	32096	31456	0	101059	35152
75.92	23341ca4e4830bee	64656	4489530	7424	32096	31456	0	101073	35152
75.92	23341ca4e4830bee	64656	4489721	7424	32112	31472	0	101069	35328
75.92	23341ca4e4830bee	64656	4489912	7424	32112	31472	0	101067	35328
75.92	23341ca4e4830bee	64656	4490104	7424	32112	31472	0	101065	35328
