Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
84.92	23341ca4e4830bee	62880	450639	8192	32272	29760	0	101115	35072
84.92	23341ca4e4830bee	62880	450837	8192	32272	29760	0	101107	35072
84.92	23341ca4e4830bee	62880	451028	8192	32272	29760	0	101101	35072
84.92	23341ca4e4830bee	62880	451219	8192	32272	29760	0	101095	35072
84.92	23341ca4e4830bee	62880	451410	8192	32272	29776	0	101105	35040
84.92	23341ca4e4830bee	62880	451601	8192	32272	29776	0	101105	35040
84.92	23341ca4e4830bee	62880	451782	8192	32272	29776	0	101105	35040
84.92	23341ca4e4830bee	62880	451973	8320	32272	29776	0	101105	35040
84.74	23341ca4e4830bee	62880	452164	8320	32256	29824	0	101101	35184
84.92	23341ca4e4830bee	62880	452355	8320	32256	29824	0	101099	35184
84.92	23341ca4e4830bee	62880	452546	8320	32256	29824	0	101101	35184
84.92	23341ca4e4830bee	62880	452737	8320	32256	29824	0	101095	35232
84.92	23341ca4e4830bee	62880	452928	8320	32272	29744	0	101099	35232
84.92	23341ca4e4830bee	62880	453120	8320	32272	29744	0	101107	35232
84.92	23341ca4e4830bee	62880	453311	8320	32272	29744	0	101101	35232
84.92	23341ca4e4830bee	62880	453502	8192	32272	29776	0	101099	35152
84.92	23341ca4e4830bee	62880	453693	8192	32272	29776	0	101105	35152
84.92	23341ca4e4830bee	62880	453884	8192	32272	29776	0	101095	35152
84.92	23341ca4e4830bee	62880	454075	8192	32272	29776	0	101107	35152
84.92	23341ca4e4830bee	62880	454266	8320	32256	29808	0	101103	35152
84.74	23341ca4e4830bee	62880	454507	8320	32256	29808	0	101093	35152
84.92	23341ca4e4830bee	62880	454698	8320	32256	29808	0	101095	35152
84.74	23341ca4e4830bee	62880	454889	8320	32256	29808	0	101101	35248
84.74	23341ca4e4830bee	62880	455080	8320	32288	29776	0	101107	35248
84.74	23341ca4e4830bee	62880	455271	8320	32288	29776	0	101089	35248
84.74	23341ca4e4830bee	62880	455453	8320	32288	29776	0	101095	35248
84.92	23341ca4e4830bee	62880	455644	8192	32208	29776	0	101107	35232
84.92	23341ca4e4830bee	62880	455835	8192	32208	29776	0	101103	35232
84.74	23341ca4e4830bee	62880	456026	8192	32208	29776	0	101099	35232
84.74	23341ca4e4830bee	62880	456217	8192	32208	29776	0	101109	35232
84.74	23341ca4e4830bee	62880	456408	8192	32288	29776	0	101095	35008
84.74	23341ca4e4830bee	62880	456599	8192	32288	29776	0	101099	35008
84.74	23341ca4e4830bee	62880	456790	8192	32288	29776	0	101103	35008
84.74	23341ca4e4830bee	62880	456982	8192	32288	29776	0	101093	35008
84.74	23341ca4e4830bee	62880	457163	8320	32272	29776	0	101107	35184
84.74	23341ca4e4830bee	62880	457354	8320	32272	29776	0	101093	35184
84.74	23341ca4e4830bee	62880	457545	8320	32272	29776	0	101095	35184
84.74	23341ca4e4830bee	62880	457737	8320	32272	29776	0	101101	35184
84.74	23341ca4e4830bee	62880	457928	8192	32288	29760	0	101103	35072
84.92	23341ca4e4830bee	62880	458119	8192	32288	29760	0	101107	35072
84.74	23341ca4e4830bee	62880	458342	8192	32288	29760	0	101101	35072
84.74	23341ca4e4830bee	62880	458523	8192	32288	29760	0	101103	35056
84.74	23341ca4e4830bee	62880	458714	8192	32272	29776	0	101105	35056
84.74	23341ca4e4830bee	62880	458905	8192	32272	29776	0	101091	35056
84.74	23341ca4e4830bee	62880	459096	8192	32272	29776	0	101107	35056
84.74	23341ca4e4830bee	62880	459287	8192	32272	29776	0	101093	35072
84.74	23341ca4e4830bee	62880	459478	8192	32272	29776	0	101103	35072
84.74	23341ca4e4830bee	62880	459669	8192	32272	29776	0	101089	35072
84.74	23341ca4e4830bee	62880	459860	8192	32272	29776	0	101099	35072
84.74	23341ca4e4830bee	62880	460051	8192	32288	29776	0	101095	35232
84.74	23341ca4e4830bee	62880	460243	8192	32288	29776	0	101095	35232
84.74	23341ca4e4830bee	62880	460434	8192	32288	29776	0	101099	35232
84.74	23341ca4e4830bee	62880	460625	8192	32288	29776	0	101095	35232
84.74	23341ca4e4830bee	62880	460817	8192	32240	29792	0	101095	35184
84.74	23341ca4e4830bee	62880	461008	8192	32240	29792	0	101099	35184
84.74	23341ca4e4830bee	62880	461199	8192	32240	29792	0	101095	35184
84.92	23341ca4e4830bee	62880	461390	8192	32240	29792	0	101115	35216
84.74	23341ca4e4830bee	62880	461581	8192	32272	29808	0	101109	35216
84.74	23341ca4e4830bee	62880	461773	8192	32272	29808	0	101101	35216
84.74	23341ca4e4830bee	62880	461964	8192	32272	29808	0	101095	35216
84.74	23341ca4e4830bee	62880	462212	8320	32224	29792	0	101105	35104
84.74	23341ca4e4830bee	62880	462403	8320	32224	29792	0	101095	35104
84.92	23341ca4e4830bee	62880	462584	8320	32224	29792	0	101103	35104
84.74	23341ca4e4830bee	62880	462775	8320	32224	29792	0	101089	35104
84.74	23341ca4e4830bee	62880	462966	8192	32304	29792	0	101107	35136
84.74	23341ca4e4830bee	62880	463157	8192	32304	29792	0	101095	35136
84.74	23341ca4e4830bee	62880	463348	8192	32304	29792	0	101109	35136
84.92	23341ca4e4830bee	62880	463539	8192	32304	29792	0	101103	35136
84.74	23341ca4e4830bee	62880	463730	8192	32256	29824	0	101089	35232
