Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
84.38	23341ca4e4830bee	61232	551749	8320	36672	31184	0	101019	35072
84.38	23341ca4e4830bee	61232	551947	8320	36672	31184	0	101015	35072
84.38	23341ca4e4830bee	61232	552138	8320	36672	31184	0	101017	35072
84.38	23341ca4e4830bee	61232	552330	8320	36672	31184	0	101025	35072
84.56	23341ca4e4830bee	61232	552521	8320	36624	31184	0	101021	35056
84.56	23341ca4e4830bee	61232	552712	8320	36624	31184	0	101023	35056
84.56	23341ca4e4830bee	61232	552903	8320	36624	31184	0	101021	35056
84.56	23341ca4e4830bee	61232	553094	8192	36624	31184	0	101021	35056
84.56	23341ca4e4830bee	61248	553285	8192	36624	31184	0	101015	35232
84.56	23341ca4e4830bee	61248	553482	8192	36624	31184	0	101025	35232
84.56	23341ca4e4830bee	61248	553673	8192	36624	31184	0	101017	35232
84.56	23341ca4e4830bee	61232	553864	8320	36672	31184	0	101009	35072
84.56	23341ca4e4830bee	61232	554055	8320	36672	31216	0	101023	35072
84.56	23341ca4e4830bee	61232	554246	8320	36672	31216	0	101017	35072
84.56	23341ca4e4830bee	61232	554437	8320	36672	31216	0	101027	35072
84.56	23341ca4e4830bee	61232	554628	8320	36688	31200	0	101015	35104
84.56	23341ca4e4830bee	61232	554809	8320	36688	31200	0	101021	35104
84.56	23341ca4e4830bee	61232	555000	8320	36688	31200	0	101009	35104
84.56	23341ca4e4830bee	61232	555211	8320	36688	31200	0	101021	35104
84.56	23341ca4e4830bee	61248	555402	8320	36624	31200	0	101009	35200
84.56	23341ca4e4830bee	61248	555642	8320	36624	31200	0	101011	35200
84.56	23341ca4e4830bee	61248	555833	8320	36624	31200	0	101007	35200
84.56	23341ca4e4830bee	61232	556024	8320	36624	31200	0	101015	35248
84.56	23341ca4e4830bee	61232	556215	8320	36688	31168	0	101015	35248
84.56	23341ca4e4830bee	61232	556406	8320	36688	31168	0	101013	35248
84.56	23341ca4e4830bee	61232	556597	8320	36688	31168	0	101023	35248
84.56	23341ca4e4830bee	61232	556788	8320	36656	31168	0	101015	35104
84.56	23341ca4e4830bee	61232	556969	8320	36656	31168	0	101015	35104
84.56	23341ca4e4830bee	61232	557161	8320	36656	31168	0	101017	35104
84.56	23341ca4e4830bee	61232	557352	8320	36656	31168	0	101019	35104
84.56	23341ca4e4830bee	61232	557543	8320	36640	31168	0	101021	35264
84.56	23341ca4e4830bee	61232	557734	8320	36640	31168	0	101019	35264
84.56	23341ca4e4830bee	61232	557925	8320	36640	31168	0	101017	35264
84.56	23341ca4e4830bee	61232	558117	8320	36640	31168	0	101013	35264
84.56	23341ca4e4830bee	61232	558308	8320	36688	31184	0	101019	35152
84.56	23341ca4e4830bee	61232	558499	8320	36688	31184	0	101013	35152
84.56	23341ca4e4830bee	61232	558680	8320	36688	31184	0	101011	35152
84.56	23341ca4e4830bee	61232	558871	8320	36688	31184	0	101011	35152
84.56	23341ca4e4830bee	61232	559063	8320	36656	31184	0	101011	35232
84.56	23341ca4e4830bee	61232	559254	8320	36656	31184	0	101011	35232
84.56	23341ca4e4830bee	61232	559495	8320	36656	31184	0	101017	35232
84.56	23341ca4e4830bee	61232	559686	8320	36640	31152	0	101019	35072
84.56	23341ca4e4830bee	61232	559877	8320	36640	31152	0	101011	35072
84.56	23341ca4e4830bee	61232	560068	8320	36640	31152	0	101017	35072
84.56	23341ca4e4830bee	61232	560259	8320	36640	31152	0	101013	35072
84.56	23341ca4e4830bee	61232	560441	8320	36656	31184	0	101023	35152
84.56	23341ca4e4830bee	61232	560632	8320	36656	31184	0	101023	35152
84.56	23341ca4e4830bee	61232	560823	8320	36656	31184	0	101013	35152
84.56	23341ca4e4830bee	61232	561014	8320	36656	31184	0	101019	35152
84.56	23341ca4e4830bee	61232	561205	8320	36672	31152	0	101017	35024
84.56	23341ca4e4830bee	61232	561396	8320	36672	31152	0	101021	35024
84.56	23341ca4e4830bee	61232	561587	8320	36672	31152	0	101013	35024
84.56	23341ca4e4830bee	61232	561778	8320	36672	31152	0	101021	34944
84.56	23341ca4e4830bee	61248	561969	8320	36640	31168	0	101013	34944
84.56	23341ca4e4830bee	61248	562151	8320	36640	31168	0	101017	34944
84.56	23341ca4e4830bee	61248	562342	8320	36640	31168	0	101023	34944
84.56	23341ca4e4830bee	61232	562540	8320	36640	31168	0	101023	35248
84.56	23341ca4e4830bee	61232	562731	8320	36640	31168	0	101015	35248
