Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
84.02	23341ca4e4830bee	56272	961223	8320	32240	31392	0	101125	35072
84.02	23341ca4e4830bee	56272	961423	8320	32240	31392	0	101121	35072
84.02	23341ca4e4830bee	56272	961614	8320	32240	31392	0	101117	35072
84.02	23341ca4e4830bee	56272	961805	8320	32240	31392	0	101117	35072
84.02	23341ca4e4830bee	56272	961996	8320	32208	31344	0	101109	35232
84.02	23341ca4e4830bee	56272	962187	8320	32208	31344	0	101115	35232
84.02	23341ca4e4830bee	56272	962378	8320	32208	31344	0	101115	35232
84.02	23341ca4e4830bee	56272	962569	8320	32208	31344	0	101117	35232
84.02	23341ca4e4830bee	56272	962760	8320	32256	31408	0	101111	35232
84.02	23341ca4e4830bee	56272	962951	8320	32256	31408	0	101119	35232
84.02	23341ca4e4830bee	56272	963142	8320	32256	31408	0	101119	35232
84.02	23341ca4e4830bee	56272	963333	8320	32256	31408	0	101115	35344
84.02	23341ca4e4830bee	56272	963524	8320	32208	31392	0	101115	35344
84.02	23341ca4e4830bee	56272	963715	8320	32208	31392	0	101117	35344
84.02	23341ca4e4830bee	56272	963906	8320	32208	31392	0	101119	35344
84.02	23341ca4e4830bee	56272	964097	8320	32272	31424	0	101117	35104
84.02	23341ca4e4830bee	56272	964288	8320	32272	31424	0	101115	35104
84.02	23341ca4e4830bee	56272	964480	8320	32272	31424	0	101111	35104
84.02	23341ca4e4830bee	56272	964661	8320	32272	31424	0	101115	35104
84.02	23341ca4e4830bee	56288	964852	8320	32240	31376	0	101111	34944
84.02	23341ca4e4830bee	56288	965093	8320	32240	31376	0	101109	34944
84.02	23341ca4e4830bee	56288	965284	8320	32240	31376	0	101111	34944
84.02	23341ca4e4830bee	56288	965475	8320	32240	31376	0	101115	35264
84.02	23341ca4e4830bee	56272	965666	8320	32240	31392	0	101117	35264
84.02	23341ca4e4830bee	56272	965857	8320	32240	31392	0	101115	35264
84.02	23341ca4e4830bee	56272	966048	8320	32240	31392	0	101115	35264
84.02	23341ca4e4830bee	56272	966239	8320	32208	31424	0	101109	35056
84.02	23341ca4e4830bee	56272	966421	8320	32208	31424	0	101109	35056
84.02	23341ca4e4830bee	56272	966612	8320	32208	31424	0	101111	35056
84.02	23341ca4e4830bee	56272	966803	8320	32208	31424	0	101107	35056
84.02	23341ca4e4830bee	56288	966994	8320	32224	31440	0	101111	35312
84.02	23341ca4e4830bee	56288	967185	8320	32224	31440	0	101119	35312
84.02	23341ca4e4830bee	56288	967376	8320	32224	31440	0	101115	35312
84.02	23341ca4e4830bee	56288	967567	8320	32224	31440	0	101125	35312
84.02	23341ca4e4830bee	56272	967758	8320	32192	31376	0	101113	35024
84.02	23341ca4e4830bee	56272	967950	8320	32192	31376	0	101115	35024
84.02	23341ca4e4830bee	56272	968131	8320	32192	31376	0	101107	35024
84.2	23341ca4e4830bee	56272	968322	8320	32192	31376	0	101119	35024
84.02	23341ca4e4830bee	56288	968513	8320	32256	31408	0	101107	35040
84.02	23341ca4e4830bee	56288	968704	8320	32256	31408	0	101113	35040
84.02	23341ca4e4830bee	56288	968951	8320	32256	31408	0	101115	35040
84.2	23341ca4e4830bee	56288	969142	8320	32192	31408	0	101111	35280
84.2	23341ca4e4830bee	56288	969333	8320	32192	31408	0	101121	35280
84.02	23341ca4e4830bee	56288	969524	8320	32192	31408	0	101119	35280
84.02	23341ca4e4830bee	56288	969715	8320	32192	31408	0	101115	35280
84.2	23341ca4e4830bee	56288	969917	8320	32256	31376	0	101123	35088
84.2	23341ca4e4830bee	56288	970108	8320	32256	31376	0	101121	35088
84.2	23341ca4e4830bee	56288	970299	8320	32256	31376	0	101113	35088
84.2	23341ca4e4830bee	56288	970490	8320	32256	31376	0	101109	35088
84.2	23341ca4e4830bee	56288	970671	8320	32224	31392	0	101101	35088
84.2	23341ca4e4830bee	56288	970863	8320	32224	31392	0	101111	35088
84.2	23341ca4e4830bee	56288	971054	8320	32224	31392	0	101121	35088
84.2	23341ca4e4830bee	56288	971245	8320	32224	31392	0	101113	34960
84.2	23341ca4e4830bee	56288	971436	8320	32224	31392	0	101109	34960
84.2	23341ca4e4830bee	56288	971627	8320	32224	31392	0	101115	34960
84.2	23341ca4e4830bee	56288	971818	8320	32224	31392	0	101109	34960
84.2	23341ca4e4830bee	56288	972009	8320	32224	31392	0	101107	35328
84.2	23341ca4e4830bee	56288	972201	8320	32224	31360	0	101113	35328
84.2	23341ca4e4830bee	56288	972392	8320	32224	31360	0	101121	35328
84.2	23341ca4e4830bee	56288	972583	8320	32224	31360	0	101113	35328
84.2	23341ca4e4830bee	56304	972816	8320	32256	31376	0	101103	35344
84.2	23341ca4e4830bee	56304	973007	8320	32256	31376	0	101113	35344
84.2	23341ca4e4830bee	56304	973198	8320	32256	31376	0	101113	35344
84.2	23341ca4e4830bee	56304	973389	8320	32256	31376	0	101109	35344
84.2	23341ca4e4830bee	56288	973580	8320	32256	31408	0	101115	35120
84.2	23341ca4e4830bee	56288	973761	8320	32256	31408	0	101113	35120
84.2	23341ca4e4830bee	56288	973952	8320	32256	31408	0	101115	35120
84.2	23341ca4e4830bee	56288	974144	8320	32256	31408	0	101113	35328
84.2	23341ca4e4830bee	56304	974335	8320	32192	31392	0	101113	35328
84.2	23341ca4e4830bee	56304	974526	8320	32192	31392	0	101113	35328
84.2	23341ca4e4830bee	56304	974717	8320	32192	31392	0	101119	35328
84.2	23341ca4e4830bee	56304	974908	8320	32240	31376	0	101113	35280
84.2	23341ca4e4830bee	56304	975099	8320	32240	31376	0	101115	35280
84.2	23341ca4e4830bee	56304	975291	8320	32240	31376	0	101115	35280
84.2	23341ca4e4830bee	56304	975472	8320	32240	31376	0	101113	35280
84.2	23341ca4e4830bee	56304	975663	8320	32224	31408	0	101127	34992
84.2	23341ca4e4830bee	56304	975854	8320	32224	31408	0	101117	34992
84.2	23341ca4e4830bee	56304	976045	8320	32224	31408	0	101123	34992
84.2	23341ca4e4830bee	56304	976237	8320	32224	31408	0	101113	34992
84.2	23341ca4e4830bee	56304	976428	8320	32240	31392	0	101111	34960
84.2	23341ca4e4830bee	56304	976659	8320	32240	31392	0	101123	34960
84.2	23341ca4e4830bee	56304	976850	8320	32240	31392	0	101113	34960
84.2	23341ca4e4830bee	56304	977041	8320	32240	31392	0	101121	34976
84.2	23341ca4e4830bee	56304	977222	8320	32192	31392	0	101117	34976
84.2	23341ca4e4830bee	56304	977413	8320	32192	31392	0	101117	34976
84.2	23341ca4e4830bee	56304	977604	8320	32192	31392	0	101105	34976
84.2	23341ca4e4830bee	56304	977795	8320	32208	31392	0	101117	35296
