Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
86.54	23341ca4e4830bee	61696	1460226	8576	30832	28128	0	101015	35104
86.54	23341ca4e4830bee	61696	1460425	8576	30832	28128	0	101023	35104
86.36	23341ca4e4830bee	61696	1460616	8576	30832	28128	0	101013	35104
86.54	23341ca4e4830bee	61696	1460807	8576	30832	28128	0	101017	35104
86.36	23341ca4e4830bee	61696	1460998	8576	30752	28128	0	101013	35152
86.36	23341ca4e4830bee	61696	1461198	8576	30752	28128	0	101023	35152
86.54	23341ca4e4830bee	61696	1461389	8576	30752	28128	0	101023	35152
86.36	23341ca4e4830bee	61696	1461570	8576	30752	28128	0	101015	35152
86.36	23341ca4e4830bee	61696	1461761	8576	30784	28144	0	101013	35088
86.36	23341ca4e4830bee	61696	1461952	8576	30784	28144	0	101013	35088
86.36	23341ca4e4830bee	61696	1462143	8576	30784	28144	0	101009	35088
86.36	23341ca4e4830bee	61696	1462334	8576	30784	28144	0	101011	35344
86.36	23341ca4e4830bee	61696	1462525	8576	30768	28128	0	101013	35344
86.54	23341ca4e4830bee	61696	1462716	8576	30768	28128	0	101021	35344
86.36	23341ca4e4830bee	61696	1462907	8576	30768	28128	0	101019	35344
86.36	23341ca4e4830bee	61696	1463098	8576	30784	28160	0	101015	35200
86.36	23341ca4e4830bee	61696	1463289	8576	30784	28160	0	101013	35200
86.36	23341ca4e4830bee	61696	1463475	8576	30784	28160	0	101013	35200
86.36	23341ca4e4830bee	61696	1463666	8576	30784	28160	0	101023	35200
86.36	23341ca4e4830bee	61696	1463857	8576	30784	28144	0	101007	35168
86.36	23341ca4e4830bee	61696	1464086	8576	30784	28144	0	101015	35168
86.36	23341ca4e4830bee	61696	1464277	8576	30784	28144	0	101013	35168
86.36	23341ca4e4830bee	61696	1464468	8576	30784	28144	0	101013	35168
86.36	23341ca4e4830bee	61696	1464659	8576	30768	28144	0	101017	35248
86.36	23341ca4e4830bee	61696	1464840	8576	30768	28144	0	101007	35248
86.36	23341ca4e4830bee	61696	1465031	8576	30768	28144	0	101017	35248
86.36	23341ca4e4830bee	61680	1465232	8576	30800	28144	0	101015	34944
86.36	23341ca4e4830bee	61680	1465423	8576	30800	28128	0	101017	34944
86.36	23341ca4e4830bee	61680	1465614	8576	30800	28128	0	101009	34944
86.54	23341ca4e4830bee	61680	1465805	8576	30800	28128	0	101021	34944
86.36	23341ca4e4830bee	61696	1465996	8576	30784	28144	0	101013	34992
86.54	23341ca4e4830bee	61696	1466187	8576	30784	28144	0	101029	34992
86.36	23341ca4e4830bee	61696	1466378	8576	30784	28144	0	101021	34992
86.36	23341ca4e4830bee	61696	1466569	8576	30784	28144	0	101019	34992
86.36	23341ca4e4830bee	61696	1466750	8576	30816	28112	0	101013	35232
86.36	23341ca4e4830bee	61696	1466942	8576	30816	28112	0	101013	35232
86.36	23341ca4e4830bee	61696	1467133	8576	30816	28112	0	101025	35232
86.36	23341ca4e4830bee	61696	1467325	8576	30816	28112	0	101013	35232
86.36	23341ca4e4830bee	61696	1467516	8576	30800	28128	0	101019	34976
86.36	23341ca4e4830bee	61696	1467707	8576	30800	28128	0	101013	34976
86.36	23341ca4e4830bee	61696	1467942	8576	30800	28128	0	101015	34976
86.36	23341ca4e4830bee	61696	1468133	8576	30784	28096	0	101015	35312
86.36	23341ca4e4830bee	61696	1468330	8576	30784	28096	0	101013	35312
86.36	23341ca4e4830bee	61696	1468521	8576	30784	28096	0	101021	35312
86.36	23341ca4e4830bee	61696	1468712	8576	30784	28096	0	101009	35312
86.36	23341ca4e4830bee	61696	1468903	8576	30800	28096	0	101019	35200
86.36	23341ca4e4830bee	61696	1469094	8576	30800	28096	0	101033	35200
86.36	23341ca4e4830bee	61696	1469285	8576	30800	28096	0	101015	35200
86.36	23341ca4e4830bee	61696	1469476	8576	30800	28096	0	101009	35200
86.36	23341ca4e4830bee	61696	1469667	8576	30800	28112	0	101013	35088
86.36	23341ca4e4830bee	61696	1469858	8576	30800	28112	0	101019	35088
86.36	23341ca4e4830bee	61696	1470049	8576	30800	28112	0	101015	35088
86.36	23341ca4e4830bee	61696	1470240	8576	30800	28112	0	101015	35088
86.36	23341ca4e4830bee	61696	1470431	8576	30800	28160	0	101019	35120
86.36	23341ca4e4830bee	61696	1470622	8576	30800	28160	0	101025	35120
86.36	23341ca4e4830bee	61696	1470813	8576	30800	28160	0	101023	35120
