Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
83.84	23341ca4e4830bee	56816	1922653	8320	32224	31376	0	101117	35008
83.84	23341ca4e4830bee	56816	1922853	8320	32224	31376	0	101111	35008
83.84	23341ca4e4830bee	56816	1923045	8320	32224	31376	0	101117	35008
83.84	23341ca4e4830bee	56816	1923236	8320	32224	31376	0	101113	35008
83.84	23341ca4e4830bee	56832	1923417	8320	32192	31392	0	101117	35104
83.84	23341ca4e4830bee	56832	1923608	8320	32192	31392	0	101111	35104
83.84	23341ca4e4830bee	56832	1923799	8320	32192	31392	0	101107	35104
83.84	23341ca4e4830bee	56832	1923990	8320	32192	31392	0	101107	35104
83.84	23341ca4e4830bee	56832	1924181	8320	32256	31408	0	101115	35152
83.84	23341ca4e4830bee	56832	1924372	8320	32256	31408	0	101111	35152
83.84	23341ca4e4830bee	56832	1924563	8320	32256	31408	0	101109	35152
83.84	23341ca4e4830bee	56832	1924754	8320	32256	31408	0	101117	34944
83.84	23341ca4e4830bee	56832	1924945	8320	32224	31392	0	101115	34944
83.84	23341ca4e4830bee	56832	1925136	8320	32224	31392	0	101109	34944
83.84	23341ca4e4830bee	56832	1925327	8320	32224	31392	0	101115	34944
83.84	23341ca4e4830bee	56832	1925518	8320	32240	31376	0	101105	35104
83.84	23341ca4e4830bee	56832	1925709	8320	32240	31376	0	101111	35104
83.84	23341ca4e4830bee	56832	1925900	8320	32240	31376	0	101113	35104
83.84	23341ca4e4830bee	56832	1926092	8320	32240	31376	0	101115	35104
83.84	23341ca4e4830bee	56832	1926283	8320	32272	31376	0	101109	35344
83.84	23341ca4e4830bee	56832	1926524	8320	32272	31376	0	101121	35344
84.02	23341ca4e4830bee	56832	1926715	8320	32272	31376	0	101117	35344
83.84	23341ca4e4830bee	56832	1926906	8320	32272	31376	0	101105	34960
83.84	23341ca4e4830bee	56832	1927087	8320	32240	31392	0	101107	34960
84.02	23341ca4e4830bee	56832	1927278	8320	32240	31392	0	101117	34960
84.02	23341ca4e4830bee	56832	1927469	8320	32240	31392	0	101113	34960
84.02	23341ca4e4830bee	56832	1927660	8320	32224	31392	0	101117	35008
84.02	23341ca4e4830bee	56832	1927851	8320	32224	31408	0	101107	35008
84.02	23341ca4e4830bee	56832	1928042	8320	32224	31408	0	101113	35008
84.02	23341ca4e4830bee	56832	1928234	8320	32224	31408	0	101113	35008
84.02	23341ca4e4830bee	56832	1928425	8320	32256	31392	0	101117	34992
84.02	23341ca4e4830bee	56832	1928616	8320	32256	31392	0	101111	34992
84.02	23341ca4e4830bee	56832	1928797	8320	32256	31392	0	101117	34992
84.02	23341ca4e4830bee	56832	1928988	8320	32256	31392	0	101115	34992
84.02	23341ca4e4830bee	56832	1929180	8320	32240	31392	0	101117	35104
84.02	23341ca4e4830bee	56832	1929371	8320	32240	31392	0	101115	35104
84.02	23341ca4e4830bee	56832	1929562	8320	32240	31392	0	101113	35104
84.02	23341ca4e4830bee	56832	1929753	8320	32240	31392	0	101109	35104
84.02	23341ca4e4830bee	56832	1929944	8320	32224	31392	0	101117	35296
84.02	23341ca4e4830bee	56832	1930136	8320	32224	31392	0	101113	35296
84.02	23341ca4e4830bee	56832	1930373	8320	32224	31392	0	101115	35296
84.02	23341ca4e4830bee	56816	1930564	8320	32224	31392	0	101115	35312
84.02	23341ca4e4830bee	56816	1930755	8320	32224	31392	0	101121	35312
84.02	23341ca4e4830bee	56816	1930946	8320	32224	31392	0	101109	35312
84.02	23341ca4e4830bee	56816	1931137	8320	32224	31392	0	101115	35312
84.02	23341ca4e4830bee	56832	1931328	8320	32224	31408	0	101109	35152
84.02	23341ca4e4830bee	56832	1931519	8320	32224	31408	0	101115	35152
84.02	23341ca4e4830bee	56832	1931710	8320	32224	31408	0	101117	35152
84.02	23341ca4e4830bee	56832	1931901	8320	32224	31408	0	101103	35152
84.02	23341ca4e4830bee	56832	1932093	8320	32224	31392	0	101103	34976
84.02	23341ca4e4830bee	56832	1932284	8320	32224	31392	0	101109	34976
84.02	23341ca4e4830bee	56832	1932475	8320	32224	31392	0	101111	34976
84.02	23341ca4e4830bee	56832	1932666	8320	32224	31392	0	101107	34976
84.02	23341ca4e4830bee	56832	1932857	8320	32240	31424	0	101101	35216
84.02	23341ca4e4830bee	56832	1933048	8320	32240	31424	0	101111	35216
84.02	23341ca4e4830bee	56832	1933239	8320	32240	31424	0	101111	35216
84.02	23341ca4e4830bee	56848	1933431	8320	32240	31424	0	101115	35344
84.02	23341ca4e4830bee	56848	1933622	8320	32256	31392	0	101115	35344
84.02	23341ca4e4830bee	56848	1933813	8320	32256	31392	0	101109	35344
84.02	23341ca4e4830bee	56848	1934004	8320	32256	31392	0	101109	35344
84.02	23341ca4e4830bee	56832	1934235	8320	32256	31392	0	101111	35312
84.02	23341ca4e4830bee	56832	1934426	8320	32256	31392	0	101115	35312
84.02	23341ca4e4830bee	56832	1934618	8320	32256	31392	0	101117	35312
84.02	23341ca4e4830bee	56832	1934809	8320	32256	31392	0	101109	35312
84.02	23341ca4e4830bee	56848	1935000	8320	32256	31424	0	101117	35216
84.02	23341ca4e4830bee	56848	1935191	8320	32256	31424	0	101121	35216
84.02	23341ca4e4830bee	56848	1935382	8320	32256	31424	0	101109	35216
84.02	23341ca4e4830bee	56848	1935573	8320	32256	31424	0	101115	34992
84.02	23341ca4e4830bee	56848	1935765	8320	32224	31376	0	101113	34992
84.02	23341ca4e4830bee	56848	1935956	8320	32224	31376	0	101107	34992
84.02	23341ca4e4830bee	56848	1936147	8320	32224	31376	0	101115	34992
84.02	23341ca4e4830bee	56848	1936328	8320	32240	31376	0	101103	35056
84.02	23341ca4e4830bee	56848	1936519	8320	32240	31456	0	101109	35056
84.02	23341ca4e4830bee	56848	1936710	8320	32240	31456	0	101113	35056
84.02	23341ca4e4830bee	56848	1936901	8320	32240	31456	0	101119	35056
84.02	23341ca4e4830bee	56848	1937093	8320	32240	31392	0	101107	34976
84.02	23341ca4e4830bee	56848	1937284	8320	32240	31392	0	101103	34976
84.02	23341ca4e4830bee	56848	1937475	8320	32240	31392	0	101109	34976
84.02	23341ca4e4830bee	56848	1937666	8320	32240	31392	0	101115	34976
84.02	23341ca4e4830bee	56848	1937857	8320	32224	31440	0	101113	34992
84.2	23341ca4e4830bee	56848	1938087	8320	32224	31440	0	101121	34992
84.02	23341ca4e4830bee	56848	1938268	8320	32224	31440	0	101115	34992
84.2	23341ca4e4830bee	56848	1938459	8320	32224	31440	0	101115	35184
84.02	23341ca4e4830bee	56848	1938650	8320	32272	31424	0	101119	35184
84.02	23341ca4e4830bee	56848	1938841	8320	32272	31424	0	101125	35184
84.2	23341ca4e4830bee	56848	1939032	8320	32272	31424	0	101111	35184
84.02	23341ca4e4830bee	56848	1939223	8320	32208	31424	0	101121	34944
84.2	23341ca4e4830bee	56848	1939417	8320	32208	31376	0	101123	34944
84.2	23341ca4e4830bee	56848	1939598	8320	32208	31376	0	101115	34944
84.2	23341ca4e4830bee	56848	1939789	8320	32208	31376	0	101111	34944
84.2	23341ca4e4830bee	56848	1939981	8320	32240	31424	0	101111	35376
84.2	23341ca4e4830bee	56848	1940172	8320	32240	31424	0	101109	35376
84.2	23341ca4e4830bee	56848	1940364	8320	32240	31424	0	101115	35376
84.2	23341ca4e4830bee	56848	1940555	8320	32240	31424	0	101121	35376
84.2	23341ca4e4830bee	56848	1940746	8448	32224	31392	0	101111	35136
84.2	23341ca4e4830bee	56848	1940937	8448	32224	31392	0	101111	35136
84.2	23341ca4e4830bee	56848	1941119	8448	32224	31392	0	101111	35136
84.2	23341ca4e4830bee	56848	1941310	8320	32224	31392	0	101113	35136
84.2	23341ca4e4830bee	56848	1941501	8320	32256	31424	0	101113	35088
84.2	23341ca4e4830bee	56848	1941692	8320	32256	31424	0	101109	35088
84.2	23341ca4e4830bee	56848	1941936	8320	32256	31424	0	101115	35088
84.2	23341ca4e4830bee	56848	1942127	8448	32240	31408	0	101115	35040
84.2	23341ca4e4830bee	56848	1942318	8448	32240	31408	0	101115	35040
