Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
83.84	23341ca4e4830bee	56688	1106025	8320	32240	31392	0	101113	34944
83.84	23341ca4e4830bee	56688	1106226	8320	32240	31392	0	101101	34944
83.84	23341ca4e4830bee	56688	1106417	8320	32240	31392	0	101103	34944
83.84	23341ca4e4830bee	56688	1106608	8320	32240	31392	0	101107	34944
83.84	23341ca4e4830bee	56704	1106799	8448	32192	31376	0	101107	34992
83.84	23341ca4e4830bee	56704	1106990	8448	32192	31376	0	101113	34992
83.84	23341ca4e4830bee	56704	1107181	8448	32192	31376	0	101113	34992
83.84	23341ca4e4830bee	56704	1107372	8320	32192	31376	0	101113	34992
83.84	23341ca4e4830bee	56688	1107563	8320	32224	31424	0	101101	35040
83.84	23341ca4e4830bee	56688	1107754	8320	32224	31424	0	101113	35040
83.84	23341ca4e4830bee	56688	1107945	8320	32224	31424	0	101107	35040
83.84	23341ca4e4830bee	56704	1108126	8320	32224	31424	0	101113	35040
83.84	23341ca4e4830bee	56704	1108317	8320	32272	31408	0	101107	35040
83.84	23341ca4e4830bee	56704	1108508	8320	32272	31408	0	101105	35040
83.84	23341ca4e4830bee	56704	1108699	8320	32272	31408	0	101113	35040
83.84	23341ca4e4830bee	56704	1108890	8448	32224	31360	0	101105	35024
83.84	23341ca4e4830bee	56704	1109081	8448	32224	31360	0	101109	35024
83.84	23341ca4e4830bee	56704	1109272	8448	32224	31360	0	101107	35024
83.84	23341ca4e4830bee	56704	1109463	8448	32224	31360	0	101105	35024
83.84	23341ca4e4830bee	56688	1109654	8320	32240	31392	0	101121	34976
83.84	23341ca4e4830bee	56688	1109891	8320	32240	31392	0	101121	34976
83.84	23341ca4e4830bee	56688	1110082	8320	32240	31392	0	101115	34976
83.84	23341ca4e4830bee	56704	1110293	8320	32240	31392	0	101109	35008
83.84	23341ca4e4830bee	56704	1110484	8320	32256	31408	0	101113	35008
83.84	23341ca4e4830bee	56704	1110675	8320	32256	31408	0	101105	35008
83.84	23341ca4e4830bee	56704	1110866	8320	32256	31408	0	101109	35008
83.84	23341ca4e4830bee	56704	1111047	8320	32240	31408	0	101121	35312
83.84	23341ca4e4830bee	56704	1111238	8320	32240	31408	0	101115	35312
83.84	23341ca4e4830bee	56704	1111429	8320	32240	31408	0	101115	35312
83.84	23341ca4e4830bee	56704	1111620	8320	32240	31408	0	101103	35312
83.84	23341ca4e4830bee	56704	1111812	8320	32256	31392	0	101115	35264
83.84	23341ca4e4830bee	56704	1112003	8320	32256	31392	0	101115	35264
83.84	23341ca4e4830bee	56704	1112194	8320	32256	31392	0	101115	35264
83.84	23341ca4e4830bee	56704	1112385	8320	32256	31392	0	101115	35264
83.84	23341ca4e4830bee	56704	1112576	8320	32256	31392	0	101113	35312
83.84	23341ca4e4830bee	56704	1112767	8320	32256	31392	0	101109	35312
83.84	23341ca4e4830bee	56704	1112959	8320	32256	31392	0	101117	35312
83.84	23341ca4e4830bee	56704	1113150	8320	32256	31392	0	101109	35312
83.84	23341ca4e4830bee	56704	1113341	8320	32240	31360	0	101113	35024
83.84	23341ca4e4830bee	56704	1113532	8320	32240	31360	0	101109	35024
83.84	23341ca4e4830bee	56704	1113766	8320	32240	31360	0	101103	35024
83.84	23341ca4e4830bee	56704	1113957	8320	32256	31392	0	101111	35024
83.84	23341ca4e4830bee	56704	1114148	8320	32256	31392	0	101107	35024
83.84	23341ca4e4830bee	56704	1114347	8320	32256	31392	0	101117	35024
83.84	23341ca4e4830bee	56704	1114538	8320	32256	31392	0	101113	35024
83.84	23341ca4e4830bee	56704	1114729	8320	32176	31376	0	101109	34960
83.84	23341ca4e4830bee	56704	1114920	8320	32176	31376	0	101107	34960
83.84	23341ca4e4830bee	56704	1115111	8320	32176	31376	0	101105	34960
83.84	23341ca4e4830bee	56704	1115302	8320	32176	31376	0	101109	34960
83.84	23341ca4e4830bee	56688	1115494	8320	32240	31408	0	101105	35072
83.84	23341ca4e4830bee	56688	1115685	8320	32240	31408	0	101115	35072
83.84	23341ca4e4830bee	56688	1115876	8320	32240	31408	0	101109	35072
83.84	23341ca4e4830bee	56688	1116057	8320	32240	31408	0	101117	34976
83.84	23341ca4e4830bee	56704	1116248	8320	32240	31408	0	101117	34976
83.84	23341ca4e4830bee	56704	1116439	8320	32240	31408	0	101107	34976
83.84	23341ca4e4830bee	56704	1116630	8320	32240	31408	0	101113	34976
83.84	23341ca4e4830bee	56704	1116822	8320	32208	31376	0	101119	35264
83.84	23341ca4e4830bee	56704	1117013	8320	32208	31376	0	101117	35264
83.84	23341ca4e4830bee	56704	1117204	8320	32208	31376	0	101113	35264
83.84	23341ca4e4830bee	56704	1117395	8320	32208	31376	0	101113	35264
83.84	23341ca4e4830bee	56704	1117621	8320	32240	31376	0	101119	35248
83.84	23341ca4e4830bee	56704	1117812	8320	32240	31376	0	101119	35248
83.84	23341ca4e4830bee	56704	1118003	8320	32240	31376	0	101113	35248
83.84	23341ca4e4830bee	56704	1118194	8320	32240	31376	0	101113	35248
83.84	23341ca4e4830bee	56704	1118394	8320	32224	31408	0	101121	35344
83.84	23341ca4e4830bee	56704	1118585	8320	32224	31408	0	101117	35344
83.84	23341ca4e4830bee	56704	1118776	8320	32224	31408	0	101115	35344
83.84	23341ca4e4830bee	56704	1118957	8320	32224	31408	0	101111	35280
83.84	23341ca4e4830bee	56704	1119148	8320	32256	31408	0	101113	35280
83.84	23341ca4e4830bee	56704	1119339	8320	32256	31408	0	101117	35280
83.84	23341ca4e4830bee	56704	1119530	8320	32256	31408	0	101111	35280
83.84	23341ca4e4830bee	56704	1119721	8320	32208	31392	0	101115	35264
83.84	23341ca4e4830bee	56704	1119913	8320	32208	31392	0	101117	35264
83.84	23341ca4e4830bee	56704	1120104	8320	32208	31392	0	101111	35264
83.84	23341ca4e4830bee	56704	1120296	8320	32208	31392	0	101107	35264
83.84	23341ca4e4830bee	56704	1120487	8320	32208	31344	0	101117	35328
83.84	23341ca4e4830bee	56704	1120678	8320	32208	31344	0	101117	35328
83.84	23341ca4e4830bee	56704	1120869	8320	32208	31344	0	101113	35328
83.84	23341ca4e4830bee	56704	1121060	8320	32208	31344	0	101119	35328
83.84	23341ca4e4830bee	56704	1121252	8448	32240	31360	0	101113	35104
83.84	23341ca4e4830bee	56704	1121497	8448	32240	31360	0	101107	35104
83.84	23341ca4e4830bee	56704	1121678	8448	32240	31360	0	101111	35104
83.84	23341ca4e4830bee	56704	1121869	8320	32240	31360	0	101111	34944
83.84	23341ca4e4830bee	56704	1122060	8320	32240	31408	0	101113	34944
83.84	23341ca4e4830bee	56704	1122251	8320	32240	31408	0	101113	34944
83.84	23341ca4e4830bee	56704	1122442	8320	32240	31408	0	101111	34944
83.84	23341ca4e4830bee	56704	1122633	8320	32256	31392	0	101115	35312
83.84	23341ca4e4830bee	56704	1122824	8320	32256	31392	0	101111	35312
83.84	23341ca4e4830bee	56704	1123016	8320	32256	31392	0	101115	35312
83.84	23341ca4e4830bee	56704	1123207	8320	32256	31392	0	101105	35312
83.84	23341ca4e4830bee	56704	1123388	8320	32240	31376	0	101103	35008
83.84	23341ca4e4830bee	56704	1123579	8320	32240	31376	0	101111	35008
83.84	23341ca4e4830bee	56704	1123770	8320	32240	31376	0	101103	35008
84.02	23341ca4e4830bee	56704	1123961	8320	32240	31376	0	101113	35008
84.02	23341ca4e4830bee	56704	1124152	8320	32272	31376	0	101117	35040
83.84	23341ca4e4830bee	56704	1124351	8320	32272	31376	0	101109	35040
84.02	23341ca4e4830bee	56704	1124543	8320	32272	31376	0	101107	35040
84.02	23341ca4e4830bee	56704	1124734	8320	32272	31376	0	101117	35168
84.02	23341ca4e4830bee	56704	1124925	8320	32272	31344	0	101101	35168
84.02	23341ca4e4830bee	56704	1125117	8320	32272	31344	0	101105	35168
84.02	23341ca4e4830bee	56704	1125354	8320	32272	31344	0	101117	35168
84.02	23341ca4e4830bee	56704	1125545	8320	32224	31408	0	101117	35168
84.02	23341ca4e4830bee	56704	1125736	8320	32224	31408	0	101117	35168
84.02	23341ca4e4830bee	56704	1125927	8320	32224	31408	0	101117	35168
84.02	23341ca4e4830bee	56704	1126108	8320	32224	31408	0	101111	35168
84.02	23341ca4e4830bee	56704	1126300	8320	32256	31376	0	101113	35024
84.02	23341ca4e4830bee	56704	1126491	8320	32256	31376	0	101117	35024
84.02	23341ca4e4830bee	56704	1126682	8320	32256	31376	0	101119	35024
84.02	23341ca4e4830bee	56704	1126873	8320	32256	31376	0	101105	35024
84.02	23341ca4e4830bee	56704	1127065	8320	32256	31392	0	101111	35056
84.02	23341ca4e4830bee	56704	1127256	8320	32256	31392	0	101117	35056
84.02	23341ca4e4830bee	56704	1127447	8320	32256	31392	0	101117	35056
84.02	23341ca4e4830bee	56704	1127628	8320	32256	31392	0	101111	35104
84.02	23341ca4e4830bee	56704	1127819	8320	32272	31360	0	101111	35104
84.02	23341ca4e4830bee	56704	1128010	8320	32272	31360	0	101113	35104
84.02	23341ca4e4830bee	56704	1128201	8320	32272	31360	0	101105	35104
84.02	23341ca4e4830bee	56720	1128393	8320	32272	31392	0	101111	35120
84.02	23341ca4e4830bee	56720	1128584	8320	32272	31392	0	101113	35120
84.02	23341ca4e4830bee	56720	1128775	8320	32272	31392	0	101105	35120
84.02	23341ca4e4830bee	56720	1128966	8320	32272	31392	0	101117	35120
84.02	23341ca4e4830bee	56704	1129202	8320	32208	31392	0	101115	35264
84.02	23341ca4e4830bee	56704	1129393	8320	32208	31392	0	101105	35264
84.02	23341ca4e4830bee	56704	1129584	8320	32208	31392	0	101113	35264
