Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
86.36	23341ca4e4830bee	63472	1079052	8576	30192	30112	0	101023	35232
86.36	23341ca4e4830bee	63472	1079256	8576	30192	30112	0	101015	35232
86.36	23341ca4e4830bee	63472	1079447	8576	30192	30112	0	101023	35232
86.36	23341ca4e4830bee	63472	1079638	8576	30192	30112	0	101017	35232
86.36	23341ca4e4830bee	63472	1079829	8576	30208	30144	0	101021	35216
86.36	23341ca4e4830bee	63472	1080020	8576	30208	30144	0	101023	35216
86.36	23341ca4e4830bee	63472	1080211	8576	30208	30144	0	101017	35216
86.36	23341ca4e4830bee	63472	1080402	8576	30208	30144	0	101027	35216
86.36	23341ca4e4830bee	63472	1080593	8576	30192	30128	0	101023	35248
86.36	23341ca4e4830bee	63472	1080784	8576	30192	30128	0	101017	35248
86.36	23341ca4e4830bee	63472	1080976	8576	30192	30128	0	101015	35248
86.36	23341ca4e4830bee	63472	1081166	8576	30192	30128	0	101017	35280
86.36	23341ca4e4830bee	63472	1081358	8576	30192	30128	0	101017	35280
86.36	23341ca4e4830bee	63472	1081549	8576	30192	30128	0	101011	35280
86.36	23341ca4e4830bee	63472	1081740	8576	30192	30128	0	101021	35280
86.36	23341ca4e4830bee	63472	1081931	8576	30192	30144	0	101029	34976
86.36	23341ca4e4830bee	63472	1082112	8576	30192	30144	0	101017	34976
86.36	23341ca4e4830bee	63472	1082303	8576	30192	30144	0	101011	34976
86.36	23341ca4e4830bee	63472	1082494	8576	30192	30144	0	101023	34976
86.36	23341ca4e4830bee	63472	1082685	8576	30240	30112	0	101023	35280
86.36	23341ca4e4830bee	63472	1082921	8576	30240	30112	0	101023	35280
86.36	23341ca4e4830bee	63472	1083102	8576	30240	30112	0	101023	35280
86.36	23341ca4e4830bee	63472	1083293	8576	30240	30112	0	101027	35280
86.36	23341ca4e4830bee	63472	1083484	8576	30224	30080	0	101023	35296
86.36	23341ca4e4830bee	63472	1083675	8576	30224	30080	0	101017	35296
86.36	23341ca4e4830bee	63472	1083867	8576	30224	30080	0	101027	35296
86.36	23341ca4e4830bee	63472	1084058	8576	30192	30080	0	101023	35136
86.36	23341ca4e4830bee	63472	1084249	8576	30192	30128	0	101021	35136
86.36	23341ca4e4830bee	63472	1084440	8576	30192	30128	0	101023	35136
86.36	23341ca4e4830bee	63472	1084631	8576	30192	30128	0	101021	35136
86.36	23341ca4e4830bee	63472	1084812	8576	30208	30080	0	101023	35072
86.36	23341ca4e4830bee	63472	1085003	8576	30208	30080	0	101021	35072
86.36	23341ca4e4830bee	63472	1085194	8576	30208	30080	0	101023	35072
86.36	23341ca4e4830bee	63472	1085385	8576	30208	30080	0	101029	35072
86.36	23341ca4e4830bee	63472	1085577	8576	30240	30128	0	101023	35184
86.36	23341ca4e4830bee	63472	1085768	8576	30240	30128	0	101017	35184
86.36	23341ca4e4830bee	63472	1085959	8576	30240	30128	0	101033	35184
86.36	23341ca4e4830bee	63472	1086150	8576	30240	30128	0	101017	35184
86.36	23341ca4e4830bee	63472	1086341	8576	30240	30112	0	101021	35200
86.36	23341ca4e4830bee	63472	1086533	8576	30240	30112	0	101023	35200
86.36	23341ca4e4830bee	63472	1086780	8576	30240	30112	0	101017	35200
86.36	23341ca4e4830bee	63472	1086972	8576	30208	30112	0	101013	35248
86.36	23341ca4e4830bee	63472	1087153	8576	30208	30112	0	101023	35248
86.36	23341ca4e4830bee	63472	1087344	8576	30208	30112	0	101025	35248
86.36	23341ca4e4830bee	63472	1087535	8576	30208	30112	0	101027	35248
86.36	23341ca4e4830bee	63472	1087726	8576	30208	30096	0	101017	35312
86.36	23341ca4e4830bee	63472	1087917	8576	30208	30096	0	101017	35312
86.36	23341ca4e4830bee	63472	1088108	8576	30208	30096	0	101019	35312
86.36	23341ca4e4830bee	63472	1088299	8576	30208	30096	0	101023	35312
86.36	23341ca4e4830bee	63472	1088490	8576	30192	30096	0	101023	35344
86.36	23341ca4e4830bee	63472	1088682	8576	30192	30096	0	101029	35344
86.36	23341ca4e4830bee	63472	1088863	8576	30192	30096	0	101021	35344
86.36	23341ca4e4830bee	63472	1089054	8576	30192	30096	0	101027	35344
86.36	23341ca4e4830bee	63472	1089255	8576	30208	30128	0	101023	35008
86.36	23341ca4e4830bee	63472	1089446	8576	30208	30128	0	101029	35008
86.36	23341ca4e4830bee	63472	1089640	8576	30208	30128	0	101017	35008
86.36	23341ca4e4830bee	63472	1089832	8576	30208	30128	0	101017	35200
86.36	23341ca4e4830bee	63472	1090013	8576	30240	30096	0	101019	35200
86.36	23341ca4e4830bee	63472	1090204	8576	30240	30096	0	101017	35200
86.36	23341ca4e4830bee	63472	1090395	8576	30240	30096	0	101015	35200
86.36	23341ca4e4830bee	63472	1090641	8576	30208	30144	0	101027	35136
86.36	23341ca4e4830bee	63472	1090832	8576	30208	30144	0	101025	35136
86.36	23341ca4e4830bee	63472	1091013	8576	30208	30144	0	101017	35136
86.36	23341ca4e4830bee	63472	1091204	8576	30208	30144	0	101019	35136
86.36	23341ca4e4830bee	63472	1091395	8576	30224	30096	0	101021	35136
86.36	23341ca4e4830bee	63472	1091586	8576	30224	30096	0	101021	35136
