Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
86.0	23341ca4e4830bee	61904	1927527	8576	32432	25408	0	101015	35200
85.82	23341ca4e4830bee	61904	1927718	8576	32432	25408	0	101009	35200
85.82	23341ca4e4830bee	61904	1927909	8576	32432	25408	0	101007	35200
85.82	23341ca4e4830bee	61904	1928090	8576	32432	25408	0	101013	35200
85.82	23341ca4e4830bee	61904	1928281	8576	32416	25440	0	101011	35072
85.82	23341ca4e4830bee	61904	1928472	8576	32416	25440	0	101001	35072
85.82	23341ca4e4830bee	61904	1928663	8576	32416	25440	0	101011	35072
85.82	23341ca4e4830bee	61904	1928854	8448	32416	25440	0	101015	35072
85.82	23341ca4e4830bee	61904	1929045	8448	32448	25440	0	101009	35264
85.82	23341ca4e4830bee	61904	1929236	8448	32448	25440	0	101011	35264
85.82	23341ca4e4830bee	61904	1929427	8448	32448	25440	0	101013	35264
85.82	23341ca4e4830bee	61904	1929618	8448	32448	25440	0	101007	34960
85.82	23341ca4e4830bee	61904	1929809	8448	32448	25456	0	101007	34960
85.82	23341ca4e4830bee	61904	1929990	8448	32448	25456	0	101007	34960
85.82	23341ca4e4830bee	61904	1930181	8448	32448	25456	0	101009	34960
85.82	23341ca4e4830bee	61904	1930373	8448	32416	25456	0	101013	34992
85.82	23341ca4e4830bee	61904	1930564	8448	32416	25456	0	101013	34992
85.82	23341ca4e4830bee	61904	1930755	8448	32416	25456	0	101025	34992
85.82	23341ca4e4830bee	61904	1930946	8448	32416	25456	0	101007	34992
85.82	23341ca4e4830bee	61904	1931137	8576	32416	25456	0	101009	35136
85.82	23341ca4e4830bee	61904	1931374	8576	32416	25456	0	101019	35136
85.82	23341ca4e4830bee	61904	1931565	8576	32416	25456	0	101005	35136
85.82	23341ca4e4830bee	61904	1931756	8576	32416	25456	0	101011	35136
85.82	23341ca4e4830bee	61904	1931947	8576	32416	25440	0	101013	35248
85.82	23341ca4e4830bee	61904	1932138	8576	32416	25440	0	101011	35248
85.82	23341ca4e4830bee	61904	1932330	8576	32416	25440	0	101005	35248
85.82	23341ca4e4830bee	61904	1932511	8576	32416	25440	0	101011	35360
85.82	23341ca4e4830bee	61904	1932702	8576	32432	25456	0	101013	35360
85.82	23341ca4e4830bee	61904	1932893	8576	32432	25456	0	101007	35360
85.82	23341ca4e4830bee	61904	1933084	8576	32432	25456	0	101009	35360
85.82	23341ca4e4830bee	61904	1933275	8448	32416	25424	0	101009	35312
85.82	23341ca4e4830bee	61904	1933466	8448	32416	25424	0	101013	35312
85.82	23341ca4e4830bee	61904	1933657	8448	32416	25424	0	101007	35312
85.82	23341ca4e4830bee	61904	1933848	8448	32416	25424	0	101007	35312
85.82	23341ca4e4830bee	61904	1934040	8576	32448	25456	0	100999	35024
85.82	23341ca4e4830bee	61904	1934221	8576	32448	25456	0	101013	35024
85.82	23341ca4e4830bee	61904	1934412	8576	32448	25456	0	101013	35024
85.82	23341ca4e4830bee	61904	1934603	8576	32448	25456	0	101013	35024
85.82	23341ca4e4830bee	61904	1934794	8448	32416	25440	0	101011	35104
85.82	23341ca4e4830bee	61904	1934986	8448	32416	25440	0	101005	35104
85.82	23341ca4e4830bee	61904	1935233	8448	32416	25440	0	101011	35104
85.82	23341ca4e4830bee	61904	1935424	8576	32432	25440	0	101019	35248
85.82	23341ca4e4830bee	61904	1935615	8576	32432	25472	0	101007	35248
85.82	23341ca4e4830bee	61904	1935807	8576	32432	25472	0	101007	35248
85.82	23341ca4e4830bee	61904	1935998	8576	32432	25472	0	101011	35248
85.82	23341ca4e4830bee	61904	1936189	8448	32432	25456	0	101013	35264
85.82	23341ca4e4830bee	61904	1936380	8448	32432	25456	0	101013	35264
85.82	23341ca4e4830bee	61904	1936571	8448	32432	25456	0	101013	35264
85.82	23341ca4e4830bee	61904	1936763	8448	32432	25456	0	101007	35264
85.82	23341ca4e4830bee	61904	1936954	8448	32432	25440	0	101007	34976
86.0	23341ca4e4830bee	61904	1937145	8448	32432	25440	0	101011	34976
85.82	23341ca4e4830bee	61904	1937336	8448	32432	25440	0	101007	34976
85.82	23341ca4e4830bee	61904	1937527	8576	32432	25440	0	101007	34976
85.82	23341ca4e4830bee	61904	1937718	8576	32416	25440	0	101013	34992
85.82	23341ca4e4830bee	61904	1937909	8576	32416	25440	0	101011	34992
85.82	23341ca4e4830bee	61904	1938101	8576	32416	25440	0	101011	34992
86.0	23341ca4e4830bee	61920	1938292	8576	32416	25440	0	101007	35072
86.0	23341ca4e4830bee	61920	1938483	8576	32432	25456	0	101013	35072
86.0	23341ca4e4830bee	61920	1938674	8576	32432	25456	0	101011	35072
86.0	23341ca4e4830bee	61920	1938865	8576	32432	25456	0	101015	35072
85.82	23341ca4e4830bee	61920	1939103	8448	32416	25424	0	101017	35040
85.82	23341ca4e4830bee	61920	1939294	8448	32416	25424	0	101013	35040
85.82	23341ca4e4830bee	61920	1939485	8448	32416	25424	0	101013	35040
85.82	23341ca4e4830bee	61920	1939676	8448	32416	25424	0	101011	35040
85.82	23341ca4e4830bee	61920	1939867	8448	32416	25440	0	101019	34992
85.82	23341ca4e4830bee	61920	1940058	8448	32416	25440	0	101013	34992
85.82	23341ca4e4830bee	61920	1940249	8448	32416	25440	1	101011	34992
85.82	23341ca4e4830bee	61920	1940448	8448	32416	25440	1	101011	35312
85.82	23341ca4e4830bee	61920	1940639	8448	32496	25456	1	101013	35312
85.82	23341ca4e4830bee	61920	1940830	8448	32496	25456	1	101013	35312
85.82	23341ca4e4830bee	61920	1941011	8448	32496	25456	1	101013	35312
85.82	23341ca4e4830bee	61920	1941202	8448	32432	25456	1	101007	35216
85.82	23341ca4e4830bee	61920	1941393	8448	32432	25440	1	101009	35216
85.82	23341ca4e4830bee	61920	1941584	8448	32432	25440	0	101015	35216
