Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
84.56	23341ca4e4830bee	62944	1440071	8320	32288	29808	0	101089	35216
84.56	23341ca4e4830bee	62944	1440265	8320	32288	29808	0	101085	35216
84.56	23341ca4e4830bee	62944	1440446	8320	32288	29808	0	101089	35216
84.56	23341ca4e4830bee	62944	1440637	8320	32288	29808	0	101089	35216
84.56	23341ca4e4830bee	62944	1440828	8320	32256	29840	0	101087	35200
84.56	23341ca4e4830bee	62944	1441019	8320	32256	29840	0	101079	35200
84.56	23341ca4e4830bee	62944	1441222	8320	32256	29840	0	101077	35200
84.56	23341ca4e4830bee	62944	1441420	8320	32256	29840	0	101085	35200
84.56	23341ca4e4830bee	62944	1441611	8320	32304	29808	0	101081	35184
84.56	23341ca4e4830bee	62944	1441802	8320	32304	29808	0	101081	35184
84.56	23341ca4e4830bee	62944	1441993	8320	32304	29808	0	101079	35184
84.56	23341ca4e4830bee	62944	1442184	8320	32304	29808	0	101079	35200
84.56	23341ca4e4830bee	62944	1442375	8320	32256	29808	0	101085	35200
84.56	23341ca4e4830bee	62944	1442556	8320	32256	29808	0	101083	35200
84.56	23341ca4e4830bee	62944	1442748	8320	32256	29808	0	101079	35200
84.56	23341ca4e4830bee	62944	1442939	8192	32288	29792	0	101079	35184
84.56	23341ca4e4830bee	62944	1443130	8192	32288	29792	0	101079	35184
84.56	23341ca4e4830bee	62944	1443321	8192	32288	29792	0	101079	35184
84.56	23341ca4e4830bee	62944	1443512	8192	32288	29792	0	101083	35184
84.56	23341ca4e4830bee	62944	1443703	8192	32288	29808	0	101083	35248
84.56	23341ca4e4830bee	62944	1443960	8192	32288	29808	0	101077	35248
84.56	23341ca4e4830bee	62944	1444151	8192	32288	29808	0	101083	35248
84.56	23341ca4e4830bee	62944	1444348	8320	32288	29808	0	101089	35200
84.56	23341ca4e4830bee	62944	1444539	8320	32272	29808	0	101071	35200
84.56	23341ca4e4830bee	62944	1444730	8320	32272	29808	0	101083	35200
84.56	23341ca4e4830bee	62944	1444921	8320	32272	29808	0	101083	35200
84.56	23341ca4e4830bee	62944	1445113	8320	32272	29792	0	101081	35184
84.56	23341ca4e4830bee	62944	1445304	8320	32272	29792	0	101087	35184
84.56	23341ca4e4830bee	62944	1445495	8320	32272	29792	0	101089	35184
84.56	23341ca4e4830bee	62944	1445686	8320	32272	29792	0	101081	35184
84.56	23341ca4e4830bee	62944	1445867	8192	32240	29840	0	101081	35200
84.56	23341ca4e4830bee	62944	1446058	8192	32240	29840	0	101087	35200
84.56	23341ca4e4830bee	62944	1446249	8192	32240	29840	0	101083	35200
84.56	23341ca4e4830bee	62944	1446440	8192	32240	29840	0	101077	35200
84.56	23341ca4e4830bee	62944	1446632	8192	32272	29776	0	101071	35104
84.56	23341ca4e4830bee	62944	1446823	8192	32272	29776	0	101081	35104
84.56	23341ca4e4830bee	62944	1447014	8192	32272	29776	0	101081	35104
84.56	23341ca4e4830bee	62944	1447205	8192	32272	29776	0	101085	35104
84.56	23341ca4e4830bee	62944	1447396	8192	32272	29840	0	101083	35184
84.56	23341ca4e4830bee	62944	1447577	8192	32272	29840	0	101081	35184
84.56	23341ca4e4830bee	62944	1447818	8192	32272	29840	0	101081	35184
84.56	23341ca4e4830bee	62944	1448009	8320	32256	29792	0	101081	35136
84.56	23341ca4e4830bee	62944	1448200	8320	32256	29792	0	101091	35136
84.56	23341ca4e4830bee	62944	1448391	8320	32256	29792	0	101081	35136
84.56	23341ca4e4830bee	62944	1448582	8320	32256	29792	0	101081	35136
84.56	23341ca4e4830bee	62944	1448774	8320	32272	29792	0	101081	35248
84.56	23341ca4e4830bee	62944	1448965	8320	32272	29792	0	101081	35248
84.56	23341ca4e4830bee	62944	1449156	8320	32272	29792	0	101081	35248
84.56	23341ca4e4830bee	62944	1449337	8320	32272	29792	0	101081	35248
84.56	23341ca4e4830bee	62944	1449528	8192	32288	29808	0	101081	35088
84.56	23341ca4e4830bee	62944	1449719	8192	32288	29808	0	101081	35088
84.56	23341ca4e4830bee	62944	1449910	8192	32288	29808	0	101087	35088
84.56	23341ca4e4830bee	62944	1450101	8192	32288	29808	0	101087	35184
84.56	23341ca4e4830bee	62944	1450293	8192	32272	29824	0	101077	35184
84.56	23341ca4e4830bee	62944	1450484	8192	32272	29824	0	101081	35184
84.56	23341ca4e4830bee	62944	1450675	8192	32272	29824	0	101075	35184
84.56	23341ca4e4830bee	62944	1450866	8192	32288	29824	0	101091	35072
84.56	23341ca4e4830bee	62944	1451047	8192	32288	29808	0	101081	35072
84.56	23341ca4e4830bee	62944	1451238	8192	32288	29808	0	101081	35072
84.56	23341ca4e4830bee	62944	1451429	8192	32288	29808	0	101081	35072
84.56	23341ca4e4830bee	62944	1451674	8320	32272	29808	0	101075	35216
84.56	23341ca4e4830bee	62944	1451865	8320	32272	29808	0	101087	35216
84.56	23341ca4e4830bee	62944	1452056	8320	32272	29808	0	101081	35216
84.74	23341ca4e4830bee	62944	1452247	8320	32272	29808	0	101099	35216
84.56	23341ca4e4830bee	62944	1452446	8320	32256	29824	0	101075	35280
84.56	23341ca4e4830bee	62944	1452627	8320	32256	29824	0	101079	35280
84.56	23341ca4e4830bee	62944	1452819	8320	32256	29824	0	101079	35280
84.56	23341ca4e4830bee	62944	1453010	8192	32256	29824	0	101079	35152
84.56	23341ca4e4830bee	62944	1453201	8192	32272	29808	0	101081	35152
84.56	23341ca4e4830bee	62944	1453392	8192	32272	29808	0	101081	35152
84.56	23341ca4e4830bee	62944	1453583	8192	32272	29808	0	101091	35152
84.56	23341ca4e4830bee	62944	1453774	8192	32240	29840	0	101075	35088
84.74	23341ca4e4830bee	62944	1453965	8192	32240	29840	0	101091	35088
84.56	23341ca4e4830bee	62944	1454156	8192	32240	29840	0	101079	35088
84.56	23341ca4e4830bee	62944	1454338	8192	32240	29840	0	101085	35088
84.56	23341ca4e4830bee	62944	1454529	8192	32288	29840	0	101081	35216
84.56	23341ca4e4830bee	62944	1454720	8192	32288	29840	0	101079	35216
84.56	23341ca4e4830bee	62944	1454911	8192	32288	29840	0	101087	35216
