Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
85.1	23341ca4e4830bee	63024	2413475	8320	32240	29840	0	101069	35072
85.1	23341ca4e4830bee	63024	2413666	8320	32240	29840	0	101067	35072
85.1	23341ca4e4830bee	63024	2413847	8320	32240	29840	0	101079	35072
85.1	23341ca4e4830bee	63024	2414038	8320	32240	29840	0	101069	35072
85.1	23341ca4e4830bee	63024	2414229	8320	32272	29872	0	101067	35136
85.1	23341ca4e4830bee	63024	2414420	8320	32272	29872	0	101065	35136
85.1	23341ca4e4830bee	63024	2414611	8320	32272	29872	0	101075	35136
85.1	23341ca4e4830bee	63024	2414802	8320	32272	29872	0	101069	35136
85.1	23341ca4e4830bee	63024	2414993	8320	32272	29856	0	101069	35200
85.1	23341ca4e4830bee	63024	2415184	8320	32272	29856	0	101067	35200
85.1	23341ca4e4830bee	63024	2415375	8320	32272	29856	0	101065	35200
85.1	23341ca4e4830bee	63024	2415566	8448	32272	29856	0	101069	35248
85.1	23341ca4e4830bee	63024	2415757	8448	32240	29856	0	101075	35248
85.1	23341ca4e4830bee	63024	2415948	8448	32240	29856	0	101065	35248
85.1	23341ca4e4830bee	63024	2416139	8448	32240	29856	0	101079	35248
85.1	23341ca4e4830bee	63024	2416330	8320	32240	29840	0	101075	35248
85.1	23341ca4e4830bee	63024	2416522	8320	32240	29840	0	101065	35248
85.1	23341ca4e4830bee	63024	2416713	8320	32240	29840	0	101067	35248
85.1	23341ca4e4830bee	63024	2416904	8320	32240	29840	0	101075	35248
85.1	23341ca4e4830bee	63024	2417095	8320	32240	29840	0	101069	35200
85.1	23341ca4e4830bee	63024	2417324	8320	32240	29840	0	101067	35200
85.1	23341ca4e4830bee	63024	2417515	8320	32240	29840	0	101075	35200
85.1	23341ca4e4830bee	63024	2417706	8320	32240	29840	0	101067	35200
85.1	23341ca4e4830bee	63024	2417887	8320	32272	29840	0	101073	35072
85.1	23341ca4e4830bee	63024	2418078	8320	32272	29840	0	101073	35072
85.1	23341ca4e4830bee	63024	2418270	8320	32272	29840	0	101073	35072
85.1	23341ca4e4830bee	63024	2418461	8320	32272	29840	0	101073	35232
85.1	23341ca4e4830bee	63024	2418652	8320	32256	29840	0	101069	35232
85.1	23341ca4e4830bee	63024	2418843	8320	32256	29840	0	101073	35232
85.1	23341ca4e4830bee	63024	2419034	8320	32256	29840	0	101063	35232
85.1	23341ca4e4830bee	63024	2419225	8320	32256	29824	0	101071	35200
85.1	23341ca4e4830bee	63024	2419416	8320	32256	29824	0	101079	35200
85.1	23341ca4e4830bee	63024	2419597	8320	32256	29824	0	101081	35200
85.1	23341ca4e4830bee	63024	2419788	8320	32256	29824	0	101061	35200
85.1	23341ca4e4830bee	63024	2419980	8320	32320	29824	0	101069	35168
85.1	23341ca4e4830bee	63024	2420171	8320	32320	29824	0	101079	35168
85.1	23341ca4e4830bee	63024	2420362	8320	32320	29824	0	101067	35168
85.1	23341ca4e4830bee	63024	2420553	8320	32320	29824	0	101067	35168
85.1	23341ca4e4830bee	63008	2420744	8320	32256	29840	0	101075	35216
85.1	23341ca4e4830bee	63008	2420936	8320	32256	29840	0	101073	35216
85.1	23341ca4e4830bee	63008	2421161	8320	32256	29840	0	101067	35216
85.1	23341ca4e4830bee	63024	2421352	8448	32256	29840	0	101069	35136
85.1	23341ca4e4830bee	63024	2421543	8448	32288	29824	0	101069	35136
85.1	23341ca4e4830bee	63024	2421734	8448	32288	29824	0	101067	35136
85.1	23341ca4e4830bee	63024	2421925	8448	32288	29824	0	101067	35136
85.1	23341ca4e4830bee	63008	2422116	8320	32256	29808	0	101073	35136
85.1	23341ca4e4830bee	63008	2422297	8320	32256	29808	0	101075	35136
85.1	23341ca4e4830bee	63008	2422488	8320	32256	29808	0	101063	35136
85.1	23341ca4e4830bee	63008	2422679	8320	32256	29808	0	101069	35136
85.1	23341ca4e4830bee	63024	2422870	8320	32256	29824	0	101069	35120
85.1	23341ca4e4830bee	63024	2423061	8320	32256	29824	0	101075	35120
85.1	23341ca4e4830bee	63024	2423253	8320	32256	29824	0	101075	35120
85.1	23341ca4e4830bee	63024	2423444	8320	32256	29824	0	101085	35120
85.1	23341ca4e4830bee	63008	2423636	8448	32272	29824	0	101069	35120
85.1	23341ca4e4830bee	63008	2423827	8448	32272	29824	0	101069	35120
85.1	23341ca4e4830bee	63008	2424008	8448	32272	29824	0	101069	35120
