Digit_temp	id	light	timestamp	acc_z	acc_y	acc_x	motion	pressure	humid
84.92	23341ca4e4830bee	62896	666936	8320	32272	29808	0	101095	35072
84.92	23341ca4e4830bee	62896	667141	8320	32272	29808	0	101105	35072
84.92	23341ca4e4830bee	62896	667332	8320	32272	29808	0	101107	35072
84.92	23341ca4e4830bee	62896	667524	8320	32272	29808	0	101095	35072
84.92	23341ca4e4830bee	62896	667715	8192	32336	29776	0	101099	35152
84.92	23341ca4e4830bee	62896	667906	8192	32336	29776	0	101093	35152
84.92	23341ca4e4830bee	62896	668097	8192	32336	29776	0	101101	35152
84.92	23341ca4e4830bee	62896	668288	8320	32336	29776	0	101103	35152
84.92	23341ca4e4830bee	62896	668479	8320	32288	29792	0	101099	35136
84.92	23341ca4e4830bee	62896	668670	8320	32288	29792	0	101103	35136
84.92	23341ca4e4830bee	62896	668861	8320	32288	29792	0	101093	35136
84.92	23341ca4e4830bee	62896	669052	8320	32272	29792	0	101091	35056
84.92	23341ca4e4830bee	62896	669243	8320	32272	29808	0	101101	35056
84.92	23341ca4e4830bee	62896	669434	8320	32272	29808	0	101093	35056
84.92	23341ca4e4830bee	62896	669625	8320	32272	29808	0	101099	35056
84.92	23341ca4e4830bee	62912	669816	8320	32256	29808	0	101093	35248
84.92	23341ca4e4830bee	62912	670007	8320	32256	29808	0	101103	35248
84.92	23341ca4e4830bee	62912	670198	8320	32256	29808	0	101091	35248
84.92	23341ca4e4830bee	62912	670389	8320	32256	29808	0	101093	35248
84.92	23341ca4e4830bee	62912	670580	8320	32272	29760	0	101099	35072
84.92	23341ca4e4830bee	62912	670824	8320	32272	29760	0	101099	35072
84.92	23341ca4e4830bee	62912	671015	8320	32272	29760	0	101105	35072
84.92	23341ca4e4830bee	62912	671206	8320	32272	29760	0	101103	35104
84.92	23341ca4e4830bee	62912	671397	8320	32272	29808	0	101091	35104
84.92	23341ca4e4830bee	62912	671588	8320	32272	29808	0	101105	35104
84.92	23341ca4e4830bee	62912	671779	8320	32272	29808	0	101095	35104
84.92	23341ca4e4830bee	62912	671971	8320	32288	29776	0	101111	35040
84.92	23341ca4e4830bee	62912	672162	8320	32288	29776	0	101099	35040
84.92	23341ca4e4830bee	62912	672353	8320	32288	29776	0	101105	35040
84.92	23341ca4e4830bee	62912	672544	8320	32288	29776	0	101099	35040
84.92	23341ca4e4830bee	62912	672735	8320	32256	29808	0	101103	35104
84.92	23341ca4e4830bee	62912	672926	8320	32256	29808	0	101095	35104
84.92	23341ca4e4830bee	62912	673107	8320	32256	29808	0	101101	35104
84.92	23341ca4e4830bee	62912	673298	8320	32256	29808	0	101099	35104
84.92	23341ca4e4830bee	62912	673490	8192	32240	29776	0	101099	35216
84.92	23341ca4e4830bee	62912	673681	8192	32240	29776	0	101099	35216
84.92	23341ca4e4830bee	62912	673872	8192	32240	29776	0	101095	35216
84.92	23341ca4e4830bee	62912	674063	8192	32240	29776	0	101103	35216
84.92	23341ca4e4830bee	62912	674254	8192	32256	29792	0	101095	35200
84.92	23341ca4e4830bee	62912	674446	8192	32256	29792	0	101103	35200
84.92	23341ca4e4830bee	62912	674664	8192	32256	29792	0	101095	35200
84.92	23341ca4e4830bee	62912	674855	8320	32272	29824	0	101089	35216
84.92	23341ca4e4830bee	62912	675046	8320	32272	29824	0	101103	35216
84.92	23341ca4e4830bee	62912	675247	8320	32272	29824	0	101099	35216
